,Planet Name,Full Phase Curve Noise Estimate 1.95-1.989um,Full Phase Curve Noise Estimate 1.989-2.028um,Full Phase Curve Noise Estimate 2.028-2.067um,Full Phase Curve Noise Estimate 2.067-2.106um,Full Phase Curve Noise Estimate 2.106-2.145um,Full Phase Curve Noise Estimate 2.145-2.184um,Full Phase Curve Noise Estimate 2.184-2.223um,Full Phase Curve Noise Estimate 2.223-2.262um,Full Phase Curve Noise Estimate 2.262-2.301um,Full Phase Curve Noise Estimate 2.301-2.34um,Full Phase Curve Noise Estimate 2.34-2.379um,Full Phase Curve Noise Estimate 2.379-2.418um,Full Phase Curve Noise Estimate 2.418-2.457um,Full Phase Curve Noise Estimate 2.457-2.496um,Full Phase Curve Noise Estimate 2.496-2.535um,Full Phase Curve Noise Estimate 2.535-2.574um,Full Phase Curve Noise Estimate 2.574-2.613um,Full Phase Curve Noise Estimate 2.613-2.652um,Full Phase Curve Noise Estimate 2.652-2.691um,Full Phase Curve Noise Estimate 2.691-2.73um,Full Phase Curve Noise Estimate 2.73-2.769um,Full Phase Curve Noise Estimate 2.769-2.808um,Full Phase Curve Noise Estimate 2.808-2.847um,Full Phase Curve Noise Estimate 2.847-2.886um,Full Phase Curve Noise Estimate 2.886-2.925um,Full Phase Curve Noise Estimate 2.925-2.964um,Full Phase Curve Noise Estimate 2.964-3.003um,Full Phase Curve Noise Estimate 3.003-3.042um,Full Phase Curve Noise Estimate 3.042-3.081um,Full Phase Curve Noise Estimate 3.081-3.12um,Full Phase Curve Noise Estimate 3.12-3.159um,Full Phase Curve Noise Estimate 3.159-3.198um,Full Phase Curve Noise Estimate 3.198-3.237um,Full Phase Curve Noise Estimate 3.237-3.276um,Full Phase Curve Noise Estimate 3.276-3.315um,Full Phase Curve Noise Estimate 3.315-3.354um,Full Phase Curve Noise Estimate 3.354-3.393um,Full Phase Curve Noise Estimate 3.393-3.432um,Full Phase Curve Noise Estimate 3.432-3.471um,Full Phase Curve Noise Estimate 3.471-3.51um,Full Phase Curve Noise Estimate 3.51-3.549um,Full Phase Curve Noise Estimate 3.549-3.588um,Full Phase Curve Noise Estimate 3.588-3.627um,Full Phase Curve Noise Estimate 3.627-3.666um,Full Phase Curve Noise Estimate 3.666-3.705um,Full Phase Curve Noise Estimate 3.705-3.744um,Full Phase Curve Noise Estimate 3.744-3.783um,Full Phase Curve Noise Estimate 3.783-3.822um,Full Phase Curve Noise Estimate 3.822-3.861um,Full Phase Curve Noise Estimate 3.861-3.9um
637,TOI-954b,2.5141689696901396e-05,2.5699021837620066e-05,2.626193384923118e-05,2.6830332536818986e-05,2.7404130201143677e-05,2.798324413527706e-05,2.856759617922969e-05,2.9157112324762093e-05,2.9751722363762492e-05,3.0351359574543566e-05,3.0955960441261e-05,3.156546440232983e-05,3.217981362429609e-05,3.279895279812643e-05,3.342282895527353e-05,3.4051391301241074e-05,3.468459106466545e-05,3.532238136018884e-05,3.5964717063618894e-05,3.661155469805106e-05,3.726285232980817e-05,3.791856947316822e-05,3.857866700299001e-05,3.92431070744526e-05,3.991185304919198e-05,4.058486942723138e-05,4.1262121784146684e-05,4.1943576712970295e-05,4.262920177040964e-05,4.331896542697719e-05,4.401283702068849e-05,4.471078671401309e-05,4.54127854537965e-05,4.611880493390219e-05,4.6828817560338635e-05,4.754279641867919e-05,4.8260715243573395e-05,4.8982548390188463e-05,4.970827080743714e-05,5.043785801283275e-05,5.117128606886676e-05,5.190853156078569e-05,5.2649571575655536e-05,5.33943836826355e-05,5.414294591435898e-05,5.4895236749352065e-05,5.5651235095408716e-05,5.6410920273864184e-05,5.7174272004703536e-05,5.794127039243832e-05
638,TOI-181b,2.782643974982556e-05,2.840717189495526e-05,2.899412903461214e-05,2.958718513935404e-05,3.018622250297894e-05,3.0791130937325934e-05,3.140180706282676e-05,3.20181536816248e-05,3.2640079222122405e-05,3.326749724549028e-05,3.3900326006109834e-05,3.453848805907648e-05,3.518190990887849e-05,3.5830521694213024e-05,3.648425690457867e-05,3.714305212489213e-05,3.780684680487303e-05,3.847558305037057e-05,3.9149205434173335e-05,3.982766082414919e-05,4.051089822684872e-05,4.1198868644912274e-05,4.189152494683934e-05,4.258882174785378e-05,4.329071530072244e-05,4.3997163395551164e-05,4.47081252676696e-05,4.5423561512816565e-05,4.614343400894515e-05,4.6867705844015144e-05,4.7596341249226545e-05,4.8329305537197814e-05,4.9066565044646456e-05,4.9808087079176736e-05,5.0553839869810595e-05,5.130379252095534e-05,5.2057914969502344e-05,5.281617794480282e-05,5.3578552931294746e-05,5.434501213354425e-05,5.511552844353122e-05,5.58900754099937e-05,5.6668627209663445e-05,5.7451158620265634e-05,5.823764499513411e-05,5.902806223933189e-05,5.9822386787158e-05,6.0620595580949005e-05,6.142266605108077e-05,6.222857609707426e-05
639,TOI-1811b,4.0973584171550985e-05,4.18079362822541e-05,4.2651521202854735e-05,4.350413787256029e-05,4.4365598997703556e-05,4.523572969729144e-05,4.6114366311256006e-05,4.700135534883814e-05,4.789655255805419e-05,4.879982210008016e-05,4.971103581485036e-05,5.06300725661594e-05,5.155681765624864e-05,5.249116230130425e-05,5.34330031604608e-05,5.438224191193928e-05,5.533878487079893e-05,5.630254264351456e-05,5.727342981521793e-05,5.82513646659641e-05,5.923626891286659e-05,6.022806747530328e-05,6.122668826076105e-05,6.223206196918445e-05,6.32441219139088e-05,6.426280385753313e-05,6.528804586124112e-05,6.631978814624881e-05,6.735797296623357e-05,6.840254448968771e-05,6.94534486912805e-05,7.051063325139913e-05,7.157404746312862e-05,7.264364214601079e-05,7.371936956597631e-05,7.480118336093602e-05,7.588903847152565e-05,7.698289107658002e-05,7.808269853295869e-05,7.918841931933472e-05,8.03000129836593e-05,8.141744009399671e-05,8.254066219245275e-05,8.366964175198413e-05,8.480434213584449e-05,8.59447275594841e-05,8.70907630547078e-05,8.824241443593843e-05,8.939964826843026e-05,9.056243183827669e-05
640,TOI-2145b,9.438238330625197e-06,9.653749919040104e-06,9.87136058032159e-06,1.0091038558998871e-05,1.031275384290371e-05,1.0536478009306683e-05,1.0762184088410842e-05,1.0989846441898901e-05,1.1219440654577525e-05,1.145094343744453e-05,1.1684332540756157e-05,1.1919586675867589e-05,1.2156685444790993e-05,1.2395609276565392e-05,1.2636339369647665e-05,1.2878857639643168e-05,1.3123146671780965e-05,1.3369189677614988e-05,1.3616970455498086e-05,1.3866473354429266e-05,1.4117683240928641e-05,1.4370585468627917e-05,1.4625165850306494e-05,1.4881410632135878e-05,1.5139306469912861e-05,1.5398840407098842e-05,1.5659999854494186e-05,1.5922772571395246e-05,1.6187146648105212e-05,1.645311048967415e-05,1.6720652800763026e-05,1.6989762571534618e-05,1.7260429064484213e-05,1.7532641802132782e-05,1.780639055550931e-05,1.8081665333363627e-05,1.835845637204611e-05,1.8636754126004487e-05,1.8916549258853613e-05,1.9197832634966938e-05,1.948059531155844e-05,1.9764828531215816e-05,2.00505237148492e-05,2.0337672455032134e-05,2.062626650970145e-05,2.091629779619473e-05,2.12077583855993e-05,2.1500640497394763e-05,2.1794936494368884e-05,2.2090638877784897e-05
641,TOI-2152Ab,3.4961629099684435e-05,3.5779050632872966e-05,3.6604285953887174e-05,3.743722586383838e-05,3.827776677517347e-05,3.912581023426137e-05,3.998126249672377e-05,4.084403414860431e-05,4.171403976750271e-05,4.259119761863381e-05,4.3475429381526936e-05,4.43666599036608e-05,4.526481697783997e-05,4.616983114057238e-05,4.708163548904573e-05,4.8000165514632966e-05,4.89253589511148e-05,4.985715563603703e-05,5.079549738381951e-05,5.1740327869391904e-05,5.269159252130018e-05,5.364923842332203e-05,5.4613214223762665e-05,5.5583470051701473e-05,5.655995743950789e-05,5.754262925106632e-05,5.853143961517821e-05,5.952634386366773e-05,6.052729847379341e-05,6.153426101457546e-05,6.254719009671236e-05,6.35660453257824e-05,6.459078725845861e-05,6.562137736149469e-05,6.665777797325045e-05,6.769995226757541e-05,6.874786421984687e-05,6.980147857500661e-05,7.086076081745902e-05,7.192567714266356e-05,7.299619443032737e-05,7.407228021907119e-05,7.515390268245375e-05,7.624103060628357e-05,7.733363336710892e-05,7.843168091181949e-05,7.953514373827468e-05,8.064399287690262e-05,8.175819987320443e-05,8.287773677109098e-05
642,TOI-1246b,4.121998457543744e-05,4.209340805226486e-05,4.297602149400048e-05,4.3867647352747774e-05,4.476811951714114e-05,4.567728221888684e-05,4.6594989068434896e-05,4.75211022020923e-05,4.8455491525619444e-05,4.939803404158682e-05,5.0348613249695504e-05,5.130711861081232e-05,5.227344506679337e-05,5.324749260930661e-05,5.422916589177216e-05,5.521837387935706e-05,5.621502953262733e-05,5.721904952103875e-05,5.8230353962941805e-05,5.9248866189187345e-05,6.0274512527807303e-05,6.130722210752046e-05,6.23469266781097e-05,6.339356044595514e-05,6.444705992316901e-05,6.55073637890103e-05,6.657441276237033e-05,6.76481494842567e-05,6.872851840935162e-05,6.981546570578163e-05,7.090893916235611e-05,7.200888810259757e-05,7.31152633049605e-05,7.422801692869988e-05,7.534710244489169e-05,7.64724745721884e-05,7.760408921688958e-05,7.874190341698153e-05,7.988587528983733e-05,8.103596398325108e-05,8.219212962957558e-05,8.335433330270813e-05,8.452253697769355e-05,8.569670349277227e-05,8.687679651366774e-05,8.806278049996224e-05,8.925462067339732e-05,9.045228298797329e-05,9.165573410171769e-05,9.286494134998918e-05
643,HD15906c,6.287567514565828e-06,6.415469484567379e-06,6.544788765251416e-06,6.675494399462817e-06,6.8075575527738815e-06,6.94095130450633e-06,7.075650463866678e-06,7.211631407710276e-06,7.3488719369929e-06,7.4873511494142536e-06,7.627049326137896e-06,7.767947830779763e-06,7.910029019118773e-06,8.053276158206158e-06,8.197673353730456e-06,8.343205484654794e-06,8.489858144274388e-06,8.637617586955336e-06,8.786470679912423e-06,8.936404859464371e-06,9.08740809127952e-06,9.239468834180113e-06,9.392576007129998e-06,9.54671895907628e-06,9.701887441348823e-06,9.858071582363805e-06,1.0015261864401206e-05,1.0173449102252351e-05,1.0332624423560842e-05,1.0492779250693827e-05,1.0653905284002324e-05,1.0815994486342586e-05,1.0979039068744433e-05,1.1143031477124704e-05,1.1307964379952414e-05,1.1473830656786346e-05,1.1640623387607047e-05,1.1808335842877872e-05,1.1976961474276777e-05,1.2146493906038967e-05,1.2316926926866084e-05,1.2488254482354829e-05,1.2660470667902428e-05,1.2833569722055942e-05,1.3007546020268016e-05,1.318239406903066e-05,1.3358108500357046e-05,1.3534684066587695e-05,1.371211563549715e-05,1.389039818567707e-05
644,TOI-2497b,1.1861179311360026e-05,1.2147094764806571e-05,1.2435690410469757e-05,1.2726932350391729e-05,1.3020788266618053e-05,1.331722729455463e-05,1.3616219909838213e-05,1.3917737826990411e-05,1.422175390837995e-05,1.4528242082221587e-05,1.4837177268530745e-05,1.5148535312094495e-05,1.546229292164697e-05,1.5778427614552295e-05,1.6096917666380377e-05,1.641774206484601e-05,1.6740880467645653e-05,1.706631316378466e-05,1.7394021038037753e-05,1.7723985538225095e-05,1.8056188645031075e-05,1.8390612844113935e-05,1.872724110029061e-05,1.9066056833606604e-05,1.9407043897110257e-05,1.97501865561856e-05,2.009546946930294e-05,2.0442877670060975e-05,2.0792396550416548e-05,2.114401184499682e-05,2.1497709616407398e-05,2.1853476241454972e-05,2.221129839821142e-05,2.2571163053854467e-05,2.2933057453221748e-05,2.3296969108030598e-05,2.3662885786706724e-05,2.4030795504780062e-05,2.4400686515811362e-05,2.477254730280158e-05,2.5146366570060428e-05,2.552213323549834e-05,2.5899836423309348e-05,2.6279465457026983e-05,2.6661009852921353e-05,2.7044459313719854e-05,2.742980372262711e-05,2.7817033137629178e-05,2.820613778606353e-05,2.8597108059433418e-05
645,TOI-2445b,0.0001475887635706177,0.0001498484950490345,0.00015214790708948983,0.0001544854464911081,0.00015685969178399453,0.00015926933885196853,0.000161713188408554,0.00016419013505393368,0.00016669915768521604,0.00016923931106885726,0.0001718097184143586,0.00017440956481316517,0.00017703809142736397,0.0001796945903300761,0.0001823783999137137,0.00018508890079441183,0.00018782551215106168,0.00019058768844594398,0.0001933749164812196,0.00019618671275165552,0.00019902262105929002,0.00020188221036009684,0.00020476507281662915,0.00020767082203392614,0.00021059909145866308,0.00021354953292414876,0.00021652181532575186,0.00021951562341317654,0.00022253065668769397,0.00022556662839368546,0.00022862326459515209,0.00023170030332885744,0.00023479749382669977,0.00023791459580072992,0.0002410513787848947,0.0002442076215283178,0.0002473831114353311,0.00025057764404807207,0.00025379102256790475,0.0002570230574121497,0.0002602735658031655,0.00026354237138697143,0.0002668293038788754,0.0002701341987339389,0.00027345689684015704,0.0002767972442325523,0.0002801550918264629,0.0002835302951685393,0.0002869227142040529,0.00029033221305919824
646,TOI-1422b,1.6750532491461122e-05,1.712516046900237e-05,1.7503506660631786e-05,1.7885510768498482e-05,1.8271115979405592e-05,1.8660268648886527e-05,1.9052918021467163e-05,1.944901598226172e-05,1.9848516835786984e-05,2.0251377108480558e-05,2.0657555371937036e-05,2.106701208429327e-05,2.147970944755468e-05,2.189561127896942e-05,2.2314682894801603e-05,2.2736891005083015e-05,2.316220361810526e-05,2.3590589953574185e-05,2.4022020363486072e-05,2.4456466259897524e-05,2.4893900048872587e-05,2.533429506996268e-05,2.5777625540661622e-05,2.6223866505345035e-05,2.6672993788244047e-05,2.7124983950075402e-05,2.757981424797722e-05,2.8037462598438423e-05,2.8497907542955993e-05,2.896112821616642e-05,2.9427104316235552e-05,2.9895816077308473e-05,3.0367244243842134e-05,3.084137004666276e-05,3.131817518059962e-05,3.179764178357471e-05,3.227975241702066e-05,3.276449004752534e-05,3.325183802961293e-05,3.374178008955987e-05,3.4234300310180645e-05,3.4729383116504984e-05,3.522701326227554e-05,3.5727175817217276e-05,3.6229856155013334e-05,3.673503994194348e-05,3.724271312613375e-05,3.775286192738054e-05,3.826547282750892e-05,3.878053256122236e-05
647,TOI-2154b,3.968756247361163e-05,4.0599024363403224e-05,4.1519320940433714e-05,4.244832111485036e-05,4.3385900883684796e-05,4.433194271053029e-05,4.5286334974869545e-05,4.624897148183677e-05,4.721975102458485e-05,4.819857699255394e-05,4.918535701994346e-05,5.0180002669471534e-05,5.1182429147189694e-05,5.2192555044721926e-05,5.321030210575506e-05,5.4235595014046475e-05,5.5268361200559676e-05,5.630853066764494e-05,5.735603582844489e-05,5.84108113599179e-05,5.94727940680914e-05,6.054192276428789e-05,6.161813815123868e-05,6.270138271812983e-05,6.379160064369568e-05,6.488873770662482e-05,6.599274120258903e-05,6.710355986728006e-05,6.822114380493566e-05,6.934544442185116e-05,7.047641436445268e-05,7.161400746153905e-05,7.275817867034153e-05,7.390888402608841e-05,7.506608059477775e-05,7.622972642892223e-05,7.739978052600733e-05,7.857620278946217e-05,7.975895399196452e-05,8.094799574087143e-05,8.21432904456499e-05,8.33448012871482e-05,8.455249218856269e-05,8.576632778800649e-05,8.698627341254373e-05,8.82122950536039e-05,8.944435934366921e-05,9.068243353416307e-05,9.19264854744571e-05,9.317648359190695e-05
648,HAT-P-60b,1.7502283787505573e-05,1.7902723815198424e-05,1.83070575267155e-05,1.8715226409070606e-05,1.9127175144728034e-05,1.9542851330364765e-05,1.9962205227308685e-05,2.0385189539452654e-05,2.0811759215077624e-05,2.1241871269531618e-05,2.1675484626169796e-05,2.2112559973317835e-05,2.2553059635332668e-05,2.2996947456108196e-05,2.3444188693583092e-05,2.3894749924006976e-05,2.4348598954878934e-05,2.480570474561157e-05,2.5266037335093372e-05,2.572956777541968e-05,2.6196268071161363e-05,2.666611112360083e-05,2.71390706794426e-05,2.7615121283564754e-05,2.8094238235410104e-05,2.8576397548683445e-05,2.9061575914042142e-05,2.9549750664501514e-05,3.0040899743319512e-05,3.05350016741328e-05,3.103203553315196e-05,3.153198092323798e-05,3.2034817949701174e-05,3.254052719768059e-05,3.3049089710970127e-05,3.3560486972183915e-05,3.4074700884144585e-05,3.459171375240313e-05,3.511150826880987e-05,3.5634067496042424e-05,3.615937485303363e-05,3.668741410122757e-05,3.721816933159826e-05,3.775162495238835e-05,3.828776567750682e-05,3.8826576515546644e-05,3.9368042759374376e-05,3.991214997625917e-05,4.0458883998503804e-05,4.100823091453766e-05
649,TOI-1386b,1.152697008515968e-05,1.178396258535243e-05,1.204351352620847e-05,1.230558098080988e-05,1.257012546292861e-05,1.283710970492874e-05,1.3106498461161498e-05,1.3378258333429604e-05,1.365235761561826e-05,1.3928766155014476e-05,1.4207455228209208e-05,1.4488397429771395e-05,1.4771566572137848e-05,1.5056937595384542e-05,1.5344486485717905e-05,1.5634190201685354e-05,1.5926026607233035e-05,1.6219974410851636e-05,1.6516013110148088e-05,1.681412294126027e-05,1.7114284832610378e-05,1.7416480362543658e-05,1.7720691720460004e-05,1.802690167109319e-05,1.8335093521621396e-05,1.8645251091343066e-05,1.8957358683671633e-05,1.927140106022981e-05,1.9587363416856508e-05,1.9905231361348303e-05,2.022499089278367e-05,2.0546628382290798e-05,2.0870130555134407e-05,2.1195484474010568e-05,2.152267752344555e-05,2.1851697395213787e-05,2.2182532074685762e-05,2.2515169828034252e-05,2.2849599190235675e-05,2.3185808953795554e-05,2.3523788158152016e-05,2.386352607970276e-05,2.4205012222405504e-05,2.45482363089179e-05,2.4893188272230963e-05,2.523985824776556e-05,2.558823656589569e-05,2.5938313744873e-05,2.6290080484124188e-05,2.664352765789156e-05
650,K2-39b,1.692513900261124e-05,1.7274226707324857e-05,1.7627112894158366e-05,1.7983717889485034e-05,1.8343967376726793e-05,1.8707791873749413e-05,1.907512627271514e-05,1.944590943376172e-05,1.9820083825218915e-05,2.0197595204172648e-05,2.0578392332128135e-05,2.09624267212828e-05,2.134965240756684e-05,2.1740025747162315e-05,2.2133505233657262e-05,2.2530051333388013e-05,2.2929626336847994e-05,2.3332194224322206e-05,2.373772054414663e-05,2.414617230219171e-05,2.455751786135538e-05,2.4971726849987067e-05,2.5388770078305704e-05,2.5808619461988975e-05,2.6231247952192554e-05,2.665662947136543e-05,2.708473885428505e-05,2.751555179380148e-05,2.7949044790848777e-05,2.8385195108314294e-05,2.8823980728412023e-05,2.926538031323872e-05,2.970937316822658e-05,3.0155939208236725e-05,3.060505892605864e-05,3.105671336311687e-05,3.151088408218817e-05,3.196755314196486e-05,3.242670307331819e-05,3.2888316857109955e-05,3.335237790344163e-05,3.381887003222192e-05,3.428777745494495e-05,3.475908475759684e-05,3.523277688459522e-05,3.5708839123690696e-05,3.618725709175396e-05,3.6668016721389195e-05,3.7151104248313294e-05,3.7636506199439546e-05
651,Kepler-444e,7.883494030936146e-06,8.048874876901491e-06,8.216017111229094e-06,8.384885632612293e-06,8.555447638823709e-06,8.727672405160422e-06,8.901531089174965e-06,9.076996558079154e-06,9.254043235767109e-06,9.43264696686175e-06,9.612784895582721e-06,9.794435357550396e-06,9.97757778291114e-06,1.0162192609400899e-05,1.0348261204150069e-05,1.0535765793199297e-05,1.0724689397831943e-05,1.0915015776946838e-05,1.1106729374795776e-05,1.129981527349403e-05,1.149425914979083e-05,1.1690047235643431e-05,1.1887166282198378e-05,1.2085603526831759e-05,1.2285346662933975e-05,1.2486383812170604e-05,1.2688703498974813e-05,1.2892294627054166e-05,1.3097146457724673e-05,1.3303248589897629e-05,1.3510590941568982e-05,1.371916373267449e-05,1.3928957469188604e-05,1.4139962928358408e-05,1.435217114497204e-05,1.4565573398577355e-05,1.4780161201566338e-05,1.4995926288055281e-05,1.5212860603498492e-05,1.5430956294970054e-05,1.56502057020668e-05,1.587060134838133e-05,1.6092135933498596e-05,1.6314802325481264e-05,1.653859355380258e-05,1.6763502802696432e-05,1.698952340489159e-05,1.721664883570502e-05,1.744487270746794e-05,1.7674188764258175e-05
652,Kepler-102e,1.702859104718508e-05,1.738052745010569e-05,1.7736283298408577e-05,1.809577896213671e-05,1.845894014933677e-05,1.8825697386042594e-05,1.9195985558354367e-05,1.956974350803794e-05,1.9946913674401357e-05,2.0327441776297182e-05,2.071127652903412e-05,2.1098369391736075e-05,2.1488674341329025e-05,2.1882147669886263e-05,2.2278747802504682e-05,2.267843513327938e-05,2.308117187726672e-05,2.3486921936605327e-05,2.3895650779202863e-05,2.4307325328595433e-05,2.4721913863771433e-05,2.5139385927886963e-05,2.555971224494057e-05,2.5982864643588898e-05,2.6408815987365556e-05,2.683754011067244e-05,2.726901175997019e-05,2.7703206539659157e-05,2.8140100862211444e-05,2.8579671902146458e-05,2.9021897553497666e-05,2.9466756390450977e-05,2.9914227630869454e-05,3.036429110245003e-05,3.081692721127814e-05,3.1272116912582644e-05,3.172984168349475e-05,3.219008349764774e-05,3.265282480147147e-05,3.3118048492030836e-05,3.358573789629768e-05,3.4055876751737615e-05,3.452844918810428e-05,3.500343971035913e-05,3.548083318262174e-05,3.596061481307967e-05,3.6442770139782074e-05,3.6927285017257734e-05,3.7414145603897406e-05,3.7903338350039067e-05
653,TOI-615b,3.2412290559805e-05,3.317777284713751e-05,3.3950521091592306e-05,3.473043708410374e-05,3.5517427509906835e-05,3.631140353954376e-05,3.7112280464591126e-05,3.7919977372291926e-05,3.873441685414136e-05,3.955552474417298e-05,4.038322988332868e-05,4.121746390678082e-05,4.205816105150499e-05,4.290525798178418e-05,4.375869363060877e-05,4.4618409055217696e-05,4.54843473052429e-05,4.635645330211368e-05,4.7234673728545096e-05,4.811895692706823e-05,4.9009252806704205e-05,4.9905512756961325e-05,5.080768956844918e-05,5.1715737359488e-05,5.2629611508129405e-05,5.354926858911106e-05,5.447466631529001e-05,5.540576348314806e-05,5.634251992203022e-05,5.7284896446780125e-05,5.823285481349275e-05,5.9186357678123006e-05,6.01453685577168e-05,6.110985179405578e-05,6.207977251951622e-05,6.305509662498674e-05,6.403579072966766e-05,6.502182215261838e-05,6.601315888593476e-05,6.700976956941019e-05,6.801162346660066e-05,6.90186904421834e-05,7.003094094050858e-05,7.104834596528401e-05,7.207087706029667e-05,7.309850629111423e-05,7.413120622769158e-05,7.516894992783475e-05,7.621171092146474e-05,7.725946319561703e-05
654,K2-24c,8.822562493767296e-06,9.018588650371659e-06,9.21657287882292e-06,9.4164827240068e-06,9.618287634858001e-06,9.821958790413559e-06,1.0027468945876684e-05,1.0234792295999867e-05,1.0443904353505725e-05,1.065478184059822e-05,1.0867402591909957e-05,1.1081745467463161e-05,1.1297790274422298e-05,1.1515517696590583e-05,1.1734909230738588e-05,1.1955947128979578e-05,1.2178614346507173e-05,1.2402894494099825e-05,1.26287717948726e-05,1.2856231044819219e-05,1.3085257576748792e-05,1.3315837227261931e-05,1.3547956306458624e-05,1.3781601570107175e-05,1.4016760194026546e-05,1.425341975047358e-05,1.4491568186342115e-05,1.4731193803002335e-05,1.4972285237633858e-05,1.521483144591324e-05,1.5458821685937133e-05,1.5704245503272053e-05,1.595109271703345e-05,1.619935340690712e-05,1.6449017901031732e-05,1.6700076764676036e-05,1.695252078964099e-05,1.7206340984330945e-05,1.7461528564444405e-05,1.7718074944228868e-05,1.7975971728263843e-05,1.823521070372927e-05,1.849578383312057e-05,1.8757683247383364e-05,1.9020901239432445e-05,1.9285430258030856e-05,1.955126290200106e-05,1.9818391914747995e-05,2.008681017907216e-05,2.0356510712249363e-05
655,Wolf503b,1.2849577915083042e-05,1.3109712957967552e-05,1.3372749321421574e-05,1.3638622754971711e-05,1.3907273442380908e-05,1.4178645563796803e-05,1.4452686910614156e-05,1.472934854572659e-05,1.5008584502987007e-05,1.5290351520633315e-05,1.5574608804235646e-05,1.5861317815368186e-05,1.6150442082758428e-05,1.644194703313553e-05,1.6735799839378545e-05,1.7031969283900793e-05,1.7330425635482648e-05,1.763114053800246e-05,1.793408690971856e-05,1.8239238851924702e-05,1.8546571565957637e-05,1.8856061277651783e-05,1.9167685168454455e-05,1.9481421312511132e-05,1.9797248619100554e-05,2.0115146779887706e-05,2.0435096220512803e-05,2.0757078056089354e-05,2.1081074050241135e-05,2.1407066577336987e-05,2.1735038587627432e-05,2.2064973575015413e-05,2.2396855547222226e-05,2.2730668998135712e-05,2.3066398882145185e-05,2.340403059029727e-05,2.3743549928109638e-05,2.408494309490576e-05,2.4428196664548813e-05,2.4773297567449798e-05,2.5120233073756862e-05,2.546899077762767e-05,2.581955858249574e-05,2.6171924687261766e-05,2.6526077573331886e-05,2.688200599244345e-05,2.7239698955215742e-05,2.759914572037623e-05,2.7960335784612436e-05,2.8323258872999337e-05
656,K2-79b,2.428611854190895e-05,2.4832324224053935e-05,2.5383922480639206e-05,2.5940827477440107e-05,2.6502958275342908e-05,2.7070238389556796e-05,2.764259539911932e-05,2.8219960599968678e-05,2.880226869587649e-05,2.9389457522364788e-05,2.998146779946439e-05,3.0578242909747876e-05,3.117972869857112e-05,3.1785873293893676e-05,3.239662694338639e-05,3.3011941866852075e-05,3.363177212223724e-05,3.425607348373549e-05,3.488480333067389e-05,3.5517920546029383e-05,3.615538542357843e-05,3.6797159582781526e-05,3.7443205890625994e-05,3.8093488389743336e-05,3.874797223217312e-05,3.940662361824688e-05,4.006940974010268e-05,4.073629872939458e-05,4.140725960882648e-05,4.20822622471558e-05,4.276127731736568e-05,4.34442762577285e-05,4.4131231235513154e-05,4.48221151131148e-05,4.551690141639987e-05,4.621556430509778e-05,4.6918078545060444e-05,4.762441948224751e-05,4.833456301831143e-05,4.9048485587639125e-05,4.976616413576004e-05,5.04875760990102e-05,5.121269938535263e-05,5.1941512356286334e-05,5.267399380975161e-05,5.34101229639707e-05,5.4149879442151135e-05,5.489324325800045e-05,5.5640194801995894e-05,5.6390714828348336e-05
657,K2-99b,1.495203828731715e-05,1.528967152071491e-05,1.5630625800092337e-05,1.5974848970944705e-05,1.6322291824119937e-05,1.6672907831945044e-05,1.702665291437357e-05,1.7383485231146678e-05,1.7743364996567265e-05,1.8106254313980403e-05,1.847211702749004e-05,1.884091858878487e-05,1.9212625937244173e-05,1.9587207391754683e-05,1.9964632552870815e-05,2.0344872214139486e-05,2.0727898281561564e-05,2.11136837002942e-05,2.1502202387812315e-05,2.189342917284027e-05,2.228733973945799e-05,2.2683910575844343e-05,2.308311892719348e-05,2.3484942752395217e-05,2.388936068410356e-05,2.429635199187852e-05,2.4705896548108213e-05,2.511797479645021e-05,2.553256772257063e-05,2.594965682696817e-05,2.6369224099702883e-05,2.6791251996863448e-05,2.7215723418624463e-05,2.7642621688761385e-05,2.8071930535498373e-05,2.8503634073588497e-05,2.8937716787518508e-05,2.937416351575309e-05,2.9812959435943116e-05,3.0254090051011727e-05,3.069754117606414e-05,3.1143298926054994e-05,3.1591349704153056e-05,3.204168019076293e-05,3.249427733314802e-05,3.294912833561821e-05,3.3406220650238517e-05,3.386554196802794e-05,3.432708021061449e-05,3.4790823522309716e-05
