,Planet Name,Full Phase Curve Noise Estimate 3.9-4.03um,Full Phase Curve Noise Estimate 4.03-4.16um,Full Phase Curve Noise Estimate 4.16-4.29um,Full Phase Curve Noise Estimate 4.29-4.42um,Full Phase Curve Noise Estimate 4.42-4.55um,Full Phase Curve Noise Estimate 4.55-4.68um,Full Phase Curve Noise Estimate 4.68-4.81um,Full Phase Curve Noise Estimate 4.81-4.94um,Full Phase Curve Noise Estimate 4.94-5.07um,Full Phase Curve Noise Estimate 5.07-5.2um,Full Phase Curve Noise Estimate 5.2-5.33um,Full Phase Curve Noise Estimate 5.33-5.46um,Full Phase Curve Noise Estimate 5.46-5.59um,Full Phase Curve Noise Estimate 5.59-5.72um,Full Phase Curve Noise Estimate 5.72-5.85um,Full Phase Curve Noise Estimate 5.85-5.98um,Full Phase Curve Noise Estimate 5.98-6.11um,Full Phase Curve Noise Estimate 6.11-6.24um,Full Phase Curve Noise Estimate 6.24-6.37um,Full Phase Curve Noise Estimate 6.37-6.5um,Full Phase Curve Noise Estimate 6.5-6.63um,Full Phase Curve Noise Estimate 6.63-6.76um,Full Phase Curve Noise Estimate 6.76-6.89um,Full Phase Curve Noise Estimate 6.89-7.02um,Full Phase Curve Noise Estimate 7.02-7.15um,Full Phase Curve Noise Estimate 7.15-7.28um,Full Phase Curve Noise Estimate 7.28-7.41um,Full Phase Curve Noise Estimate 7.41-7.54um,Full Phase Curve Noise Estimate 7.54-7.67um,Full Phase Curve Noise Estimate 7.67-7.8um
507,NGTS-11b,2.2381922087102936e-05,2.3342734321462748e-05,2.4317979140890364e-05,2.5307414682040764e-05,2.6310812763474494e-05,2.7327957506144066e-05,2.835864415004575e-05,2.9402678032220996e-05,3.0459873698508775e-05,3.153005412698287e-05,3.261305004529292e-05,3.370869932746655e-05,3.481684645836983e-05,3.593734205610184e-05,3.7070042444268575e-05,3.821480926742457e-05,3.937150914405112e-05,4.054001335232213e-05,4.1720197544644075e-05,4.2911941487537186e-05,4.411512882393006e-05,4.532964685535172e-05,4.655538634184345e-05,4.779224131770602e-05,4.904010892144659e-05,5.029888923849069e-05,5.156848515540073e-05,5.2848802224508725e-05,5.413974853797523e-05,5.544123461042526e-05
508,HIP94235b,9.950144787765756e-06,1.0388588380463222e-05,1.0833619605194759e-05,1.1285133340621103e-05,1.1743029894797554e-05,1.220721450972457e-05,1.267759693066218e-05,1.3154091029417402e-05,1.3636614472950837e-05,1.4125088430302961e-05,1.4619437312134738e-05,1.5119588538194852e-05,1.5625472328840614e-05,1.61370215173851e-05,1.665417138056832e-05,1.7176859484876993e-05,1.770502554678319e-05,1.8238611305257527e-05,1.8777560405154383e-05,1.9321818290256193e-05,1.9871332104933452e-05,2.0426050603515482e-05,2.0985924066581022e-05,2.1550904223478694e-05,2.212094418047346e-05,2.2695998353984747e-05,2.3276022408443565e-05,2.386097319835638e-05,2.4450808714198332e-05,2.5045488031810685e-05
509,TOI-2025b,3.9265389209767894e-05,4.0995028055525306e-05,4.2750653967412574e-05,4.453185204775605e-05,4.633822885018109e-05,4.816941041966015e-05,5.002504058905462e-05,5.1904779489375e-05,5.380830223946065e-05,5.5735297787342346e-05,5.7685467880682034e-05,5.9658526147720285e-05,6.165419727339115e-05,6.367221625782302e-05,6.571232774652599e-05,6.77742854232576e-05,6.985785145792753e-05,7.196279600303394e-05,7.408889673308061e-05,7.623593842217569e-05,7.840371255568415e-05,8.059201697235401e-05,8.280065553378811e-05,8.502943781853208e-05,8.727817883839143e-05,8.954669877486393e-05,9.183482273381939e-05,9.414238051679645e-05,9.646920640742491e-05,9.881513897168829e-05
510,TOI-2018b,1.089721843225049e-05,1.1347937152242986e-05,1.1805477709417877e-05,1.2269714856939432e-05,1.2740531478444278e-05,1.3217817661896082e-05,1.3701469917108882e-05,1.419139050989657e-05,1.4687486891643058e-05,1.5189671207523255e-05,1.5697859870007644e-05,1.6211973186912697e-05,1.673193503531553e-05,1.725767257425934e-05,1.7789115990453436e-05,1.832619827218992e-05,1.886885500751149e-05,1.9417024203322754e-05,1.9970646122676355e-05,2.0529663137893887e-05,2.1094019597544404e-05,2.1663661705598852e-05,2.2238537411320404e-05,2.28185963086567e-05,2.3403789544072387e-05,2.3994069731900912e-05,2.458939087641534e-05,2.5189708299927833e-05,2.5794978576302606e-05,2.6405159469354773e-05
511,GJ486b,1.427241463793211e-05,1.482916856982185e-05,1.5394601245325417e-05,1.5968522575492224e-05,1.6550757492463343e-05,1.714114399232831e-05,1.7739531507609603e-05,1.8345779543986913e-05,1.8959756530509258e-05,1.958133884356897e-05,2.0210409973295334e-05,2.084685980745089e-05,2.1490584012887352e-05,2.214148349848299e-05,2.2799463946521222e-05,2.3464435401870005e-05,2.4136311910225303e-05,2.4815011198206244e-05,2.5500454389324015e-05,2.619256575082975e-05,2.689127246726182e-05,2.7596504437173708e-05,2.830819409006326e-05,2.902627622097515e-05,2.9750687840622867e-05,3.0481368039182763e-05,3.121825786217196e-05,3.196130019704888e-05,3.271043966934373e-05,3.346562254729819e-05
512,Gaia-2b,5.230388430103033e-05,5.459365627376606e-05,5.691781478277161e-05,5.927580511793071e-05,6.166710184544715e-05,6.409120606745858e-05,6.654764304813346e-05,6.903596014408747e-05,7.155572498943076e-05,7.410652389538745e-05,7.668796043194054e-05,7.929965416484657e-05,8.19412395260642e-05,8.461236479935806e-05,8.731269120585188e-05,9.004189207674776e-05,9.279965210240023e-05,9.558566664856087e-05,9.839964113197683e-05,0.00010124129044860462,0.00010411033844865574,0.00010700651745346901,0.00010992956780984799,0.00011287923747806513,0.00011585528165021673,0.00011885746239600016,0.00012188554833332878,0.00012493931432153407,0.00012801854117509875,0.00013112301539615313
513,TOI-2427b,2.290258711011085e-05,2.3844570913306394e-05,2.4800839442600622e-05,2.5771126339661915e-05,2.6755182892836906e-05,2.775277599502874e-05,2.876368642162934e-05,2.9787707367861485e-05,3.0824643198035335e-05,3.187430836920633e-05,3.293652649937057e-05,3.401112955623891e-05,3.5097957147242926e-05,3.6196855895030194e-05,3.7307678885565535e-05,3.843028517823088e-05,3.956453936913252e-05,4.0710311200291456e-05,4.186747520859402e-05,4.303591040933463e-05,4.421550000998944e-05,4.540613115051573e-05,4.6607694667008937e-05,4.782008487600528e-05,4.904319937710006e-05,5.027693887186236e-05,5.1521206997294404e-05,5.277591017232515e-05,5.4040957455995094e-05,5.531626041618057e-05
514,TOI-139b,1.1223009527389747e-05,1.1696067347165706e-05,1.2176249467118438e-05,1.2663431366312742e-05,1.3157496060581577e-05,1.3658333292724186e-05,1.4165838843420367e-05,1.4679913940727751e-05,1.5200464750721382e-05,1.572740193541497e-05,1.6260640266860967e-05,1.680009828846607e-05,1.7345698016239814e-05,1.7897364674012733e-05,1.8455026457713396e-05,1.901861432463636e-05,1.9588061804307887e-05,2.0163304828104917e-05,2.0744281575235628e-05,2.1330932333049025e-05,2.1923199369948678e-05,2.2521026819436432e-05,2.312436057401752e-05,2.3733148187874774e-05,2.434733878736852e-05,2.4966882988539197e-05,2.5591732820894542e-05,2.622184165685997e-05,2.685716414633435e-05,2.7497656155872503e-05
515,LHS475b,2.4703310742139198e-05,2.56633525669621e-05,2.6638398132370653e-05,2.762811482700956e-05,2.8632196616849493e-05,2.9650360559466096e-05,3.0682343907626235e-05,3.172790168499816e-05,3.278680464307671e-05,3.3858837528200364e-05,3.494379760257438e-05,3.6041493374734164e-05,3.715174350379642e-05,3.827437584876971e-05,3.940922663963477e-05,4.055613975120133e-05,4.1714966064153025e-05,4.28855629004191e-05,4.406779352221716e-05,4.526152668586914e-05,4.646663624294795e-05,4.768300078249212e-05,4.8910503308989014e-05,5.014903095163152e-05,5.1398474701020996e-05,5.265872917003486e-05,5.39296923760397e-05,5.521126554203402e-05,5.650335291460591e-05,5.780586159689584e-05
516,TOI-2583Ab,8.890602986988942e-05,9.281863414348884e-05,9.679001830780478e-05,0.00010081924247524923,0.00010490541550348374,0.00010904769052515184,0.00011324526106460448,0.00011749735764346259,0.00012180324479635166,0.00012616221843322426,0.00013057360349647457,0.00013503675187031666,0.00013955104050731044,0.00014411586974279116,0.00014873066177273044,0.00015339485927443676,0.00015810792415263793,0.00016286933639608194,0.00016767859303198164,0.0001725352071673505,0.00017743870710781065,0.000182388635545709,0.00018738454881040852,0.00019242601617453533,0.00019751261921074166,0.00020264395119417016,0.00020781961654636681,0.00021303923031693096,0.00021830241769950698,0.00022360881357919555
517,TOI-2796b,7.774672772691833e-05,8.115410370873067e-05,8.461265310992895e-05,8.812155199466156e-05,9.168001975060792e-05,9.528731505113164e-05,9.894273235538887e-05,0.00010264559885540914,0.00010639527179738518,0.00011019113611848026,0.00011403260235143939,0.00011791910475790986,0.00012185009965825061,0.00012582506393105257,0.00012984349366000424,0.00013390490290931536,0.0001380088226118029,0.00014215479955612852,0.00014634239546168422,0.00015057118613120532,0.00015484076067259062,0.0001591507207825564,0.00016350068008569296,0.0001678902635233236,0.00017231910678727308,0.00017678685579422472,0.00018129316619685049,0.00018583770292838962,0.00019042013977763975,0.00019504015899174756
518,TOI-3976Ab,6.69425756497353e-05,6.989125841874262e-05,7.288424365603841e-05,7.592082399658289e-05,7.900032865342848e-05,8.212212007507067e-05,8.528559104031422e-05,8.849016211768114e-05,9.173527943084877e-05,9.502041268280183e-05,9.834505340013678e-05,0.00010170871336584214,0.00010511092321438764,0.00010855123116732065,0.00011202920189111953,0.00011554441546193904,0.0001190964664242181,0.00012268496293205047,0.00012630952596385145,0.0001299697886021355,0.0001336653953713643,0.00013739600162775996,0.0001411612729957481,0.000144960884846377,0.0001487945218136405,0.00015266187734510112,0.00015656265328362732,0.00016049655947746492,0.0001644633134160985,0.00016846263988971243
519,TOI-969b,5.213036878103647e-05,5.4314569008000875e-05,5.6531707307176416e-05,5.8781199263087494e-05,6.106249663052539e-05,6.337508337220075e-05,6.571847229510886e-05,6.8092202174839e-05,7.049583528068785e-05,7.292895523244127e-05,7.539116513353735e-05,7.788208593605304e-05,8.040135500137352e-05,8.294862482699927e-05,8.552356191520283e-05,8.81258457634485e-05,9.075516795984897e-05,9.341123136966106e-05,9.6093749401069e-05,9.880244534028663e-05,0.00010153705174753162,0.00010429730990666376,0.00010708296932229505,0.00010989378725904865,0.00011272952831837524,0.0001155899640489278,0.00011847487258701216,0.00012138403832410102,0.00012431725159871507,0.00012727430841035726
520,TOI-2000c,2.730412657351447e-05,2.849608448933158e-05,2.970594029608042e-05,3.093340382627e-05,3.217820037503538e-05,3.344006923681894e-05,3.471876243962077e-05,3.601404364306102e-05,3.732568717330744e-05,3.8653477173173225e-05,3.99972068497811e-05,4.135667780539562e-05,4.2731699439578685e-05,4.412208841284163e-05,4.552766816360044e-05,4.694826847156334e-05,4.8383725061747025e-05,4.983387924419678e-05,5.129857758522367e-05,5.277767160655384e-05,5.427101750929855e-05,5.577847592007304e-05,5.72999116569377e-05,5.883519351313785e-05,6.03841940568765e-05,6.194678944556286e-05,6.352285925316323e-05,6.511228630945874e-05,6.671495655011993e-05,6.833075887666044e-05
521,TOI-2364b,6.669399769186777e-05,6.958053992536228e-05,7.251042310137236e-05,7.548293302661085e-05,7.849739473333462e-05,8.155316864270172e-05,8.464964726065116e-05,8.778625231342413e-05,9.096243224886241e-05,9.417766004424114e-05,9.743143127274193e-05,0.00010072326238954278,0.00010405268920553409,0.00010741926552222076,0.00011082256190584178,0.00011426216458234818,0.00011773767443778715,0.00012124870611102295,0.00012479488716771913,0.00012837585734607878,0.00013199126786621728,0.00013564078079616546,0.00013932406846842597,0.00014304081294181067,0.0001467907055039719,0.000150573446210593,0.00015438874345769088,0.00015823631358394583,0.00016211588050026013,0.00016602717534413576
522,TOI-2498b,5.63434776282733e-05,5.8821261336935394e-05,6.133626691741139e-05,6.38878984883791e-05,6.647559114642928e-05,6.909880811710346e-05,7.175703828099495e-05,7.444979401206804e-05,7.717660927784844e-05,7.993703796080508e-05,8.273065236779752e-05,8.555704190040064e-05,8.841581186366356e-05,9.130658239462024e-05,9.422898749492327e-05,9.718267415445294e-05,0.00010016730155476086,0.00010318254034286385,0.00010622807196730443,0.00010930358806949323,0.00011240878992433003,0.00011554338792489918,0.00011870710110669622,0.00012189965670742319,0.0001251207897588888,0.0001283702427079484,0.00013164776506377674,0.0001349531130691115,0.00013828604939330718,0.00014164634284534146
523,TOI-2587Ab,4.718261449006957e-05,4.925026287020362e-05,5.1348963879141775e-05,5.3478217457480224e-05,5.5637549848356824e-05,5.782651114504489e-05,6.004467316538873e-05,6.22916275977888e-05,6.456698437451834e-05,6.687037023670629e-05,6.920142746199477e-05,7.155981273111626e-05,7.394519611381423e-05,7.635726015783847e-05,7.8795699067427e-05,8.126021795986185e-05,8.375053219044226e-05,8.626636673766791e-05,8.880745564164561e-05,9.137354148969273e-05,9.396437494396289e-05,9.657971430661559e-05,9.921932511862392e-05,0.00010188297978881906,0.00010457045725020087,0.00010728154264088965,0.00011001602700740273,0.00011277370702823704,0.00011555438475591396,0.00011835786737589998
524,TOI-4145Ab,6.503593421842551e-05,6.784858317489925e-05,7.070346443652468e-05,7.359988103101287e-05,7.653717436951102e-05,7.95147204815804e-05,8.253192677397279e-05,8.558822922169082e-05,8.868308991857731e-05,9.181599492909845e-05,9.498645239417537e-05,9.819399085266218e-05,0.00010143815774699917,0.00010471851808703803,0.00010803465325043996,0.00011138615990160166,0.00011477264901392583,0.00011819374498259768,0.00012164908481699067,0.00012513831740337136,0.00012866110282992773,0.00013221711176725012,0.00013580602489830326,0.0001394275323927175,0.00014308133342090255,0.00014676713570402775,0.00015048465509639205,0.00015423361519716227,0.0001580137469887356,0.0001618247884993692
525,HD23472f,9.582824187359371e-06,9.988667246085588e-06,1.0400616937563355e-05,1.0818567745934162e-05,1.1242420430051654e-05,1.1672081359892225e-05,1.210746195076822e-05,1.2548478177548941e-05,1.2995050154847401e-05,1.3447101771997454e-05,1.390456037385652e-05,1.4367356480186244e-05,1.4835423537714435e-05,1.530869770004249e-05,1.5787117631410583e-05,1.6270624331012685e-05,1.6759160975098218e-05,1.7252672774540654e-05,1.7751106845920166e-05,1.8254412094458135e-05,1.8762539107391193e-05,1.9275440056576127e-05,1.9793068609284007e-05,2.0315379846285747e-05,2.0842330186452454e-05,2.1373877317192394e-05,2.1909980130131834e-05,2.245059866152664e-05,2.299569403694302e-05,2.3545228419811215e-05
526,HD207496b,7.177063379099958e-06,7.482627053371631e-06,7.792784762511675e-06,8.107458098288968e-06,8.426573224781768e-06,8.750060403539517e-06,9.077853587800406e-06,9.409890073314612e-06,9.746110195932153e-06,1.00864570681101e-05,1.0430876348035218e-05,1.0779316036256762e-05,1.113172629566902e-05,1.148805929142577e-05,1.184826904796353e-05,1.221231132078798e-05,1.2580143481060754e-05,1.2951724411336235e-05,1.3327014411056812e-05,1.3705975110620088e-05,1.4088569393008391e-05,1.4474761322115307e-05,1.4864516077022177e-05,1.5257799891579806e-05,1.5654579998736894e-05,1.6054824579126607e-05,1.645850271348383e-05,1.6865584338522507e-05,1.7276040205939088e-05,1.7689841844255313e-05
527,HD23472c,6.172368835131781e-06,6.433775389051511e-06,6.69911527086564e-06,6.968320517019383e-06,7.2413272055470434e-06,7.518075028649126e-06,7.798506928264806e-06,8.08256878317804e-06,8.37020913861273e-06,8.661378971118734e-06,8.956031482974524e-06,9.254121921438162e-06,9.555607419048544e-06,9.860446851862113e-06,1.016860071305656e-05,1.0480030999770792e-05,1.079470111140146e-05,1.1112575757861783e-05,1.1433620876544952e-05,1.1757803556921358e-05,1.2085091971860009e-05,1.2415455314895625e-05,1.2748863742770465e-05,1.308528832267263e-05,1.342470098367057e-05,1.3767074471907028e-05,1.4112382309170576e-05,1.4460598754514286e-05,1.4811698768624182e-05,1.5165657980682283e-05
528,TOI-1937Ab,0.00019285567307593502,0.00020131830160928236,0.00020990803596590115,0.00021862283392001173,0.0002274607601857256,0.00023641997649782385,0.0002454987330084285,0.00025469536077775065,0.00026400826518140855,0.00027343592009105075,0.0002829768627117482,0.0002926296889806091,0.0003023930494478318,0.00031226564557467493,0.000322246226393593,0.0003323335854845204,0.00034252655822834826,0.0003528240193044638,0.00036322488040413435,0.00037372808813538585,0.0003843326220984514,0.00039503749311367944,0.000405841741586092,0.00041674443599282315,0.0004277446714814044,0.0004388415685682604,0.000450034271928023,0.0004613219492654787,0.00047270379026266574,0.00048417900559468487
529,TOI-2803Ab,0.00013022525762653318,0.00013599940039377308,0.0001418603661025268,0.00014780678241836748,0.00015383734649494896,0.00015995081878597637,0.00016614601764775066,0.00017242181460298727,0.00017877713016185552,0.00018521093011579138,0.0001917222222350172,0.00019831005331283526,0.00020497350650950695,0.00021171169895626988,0.00021852377958636474,0.00022540892716509502,0.00023236634849512134,0.0002393952767766578,0.00024649497010518205,0.00025366471009157876,0.00026090380059171477,0.0002682115665341417,0.0002755873528360211,0.0002830305233986142,0.00029054046017474357,0.0002981165623014896,0.00030575824529215697,0.0003134649402822947,0.0003212360933249854,0.0003290711647312793
530,TOI-2842b,9.757977985905832e-05,0.00010187149249892803,0.000106227676952353,0.00011064730129532166,0.00011512938722938051,0.00011967300515209348,0.00012427726987620025,0.0001289413368888143,0.00013366439906360565,0.00013844568375562347,0.0001432844502214745,0.000148179987317836,0.00015313161143948908,0.00015813866466455806,0.0001632005130799224,0.00016831654526405977,0.0001734861709080461,0.0001787088195583065,0.00018398393946713053,0.00018931099653886845,0.00019468947336142043,0.00020011886831401482,0.00020559869474341252,0.00021112848020168277,0.0002167077657395536,0.00022233610525003482,0.00022801306485762724,0.00023373822234903045,0.0002395111666416111,0.0002453314972864137
531,K2-415b,4.3223894852752264e-05,4.4882454290348444e-05,4.656717566774093e-05,4.827745463796912e-05,5.001273692583077e-05,5.1772511622362164e-05,5.355630562658344e-05,5.5363679004624796e-05,5.719422108817796e-05,5.904754717319155e-05,6.0923295709306894e-05,6.282112589316018e-05,6.47407155961598e-05,6.668175957091166e-05,6.864396789110635e-05,7.062706458807247e-05,7.263078645384667e-05,7.465488198592374e-05,7.669911045313921e-05,7.876324106555787e-05,8.084705223406195e-05,8.295033090762064e-05,8.507287197808849e-05,8.72144777439333e-05,8.937495742558353e-05,9.155412672613859e-05,9.375180743207509e-05,9.596782704935539e-05,9.820201847092748e-05,0.00010045421967218574
532,TOI-913b,1.5561523531223875e-05,1.6227686344715046e-05,1.6903858245957752e-05,1.7589870484384424e-05,1.828556395357604e-05,1.8990788208963945e-05,1.9705400626309717e-05,2.0429265675839578e-05,2.1162254292137516e-05,2.1904243323906392e-05,2.265511505080444e-05,2.341475675697731e-05,2.4183060352811418e-05,2.4959922037933705e-05,2.574524199968601e-05,2.6538924142269676e-05,2.7340875842532928e-05,2.8151007729008286e-05,2.8969233481334767e-05,2.9795469647617e-05,3.062963547763501e-05,3.147165277011377e-05,3.232144573250343e-05,3.317894085193137e-05,3.404406677616451e-05,3.4916754203563964e-05,3.579693578114014e-05,3.6684546009934175e-05,3.757952115702666e-05,3.848179917357283e-05
533,TOI-2977b,9.40430043745742e-05,9.815700146905374e-05,0.00010233277792108409,0.00010656933584295409,0.0001108657301454007,0.00011522106358122606,0.00011963448245342161,0.00012410517287486674,0.00012863235748936263,0.00013321529258128,0.0001378532655147538,0.0001425455924540684,0.0001472916163254146,0.00015209070498695376,0.00015694224957959373,0.00016184566303531709,0.00016680037872348057,0.00017180584921845513,0.00017686154517445945,0.0001819669542953914,0.00018712158038919558,0.00019232494249771497,0.00019757657409413964,0.00020287602234118739,0.00020822284740402346,0.00021361662181262745,0.0002190569298689407,0.0002245433670947272,0.00023007553971643818,0.00023565306418388718
534,TOI-444b,9.783717552442094e-06,1.0206109587908435e-05,1.0634844284104548e-05,1.106981660199506e-05,1.1510927323176174e-05,1.1958082475214946e-05,1.2411192837356787e-05,1.287017351250621e-05,1.3334943554283095e-05,1.3805425640182214e-05,1.4281545783589976e-05,1.4763233078760156e-05,1.5250419473918215e-05,1.5743039568505785e-05,1.6241030431254666e-05,1.6744331436326166e-05,1.725288411519154e-05,1.776663202228959e-05,1.8285520612798333e-05,1.880949713109534e-05,1.9338510508688844e-05,1.9872511270570977e-05,2.0411451449083897e-05,2.0955284504510508e-05,2.150396525170455e-05,2.2057449792157695e-05,2.261569545097457e-05,2.3178660718295943e-05,2.3746305194753e-05,2.4318589540594317e-05
535,TOI-470b,2.5421242757601475e-05,2.651754430269426e-05,2.7630308785159075e-05,2.8759262953770405e-05,2.9904148759470247e-05,3.106472184829545e-05,3.224075026577024e-05,3.343201333558851e-05,3.463830068306537e-05,3.585941137971429e-05,3.7095153189863514e-05,3.8345341903782636e-05,3.960980074460655e-05,4.0888359838564936e-05,4.218085573981155e-05,4.3487131002588144e-05,4.4807033794616024e-05,4.61404175465576e-05,4.748714063318173e-05,4.884706608249219e-05,5.0220061309624434e-05,5.1605997872760894e-05,5.3004751248681145e-05,5.4416200625881545e-05,5.5840228713469076e-05,5.727672156425228e-05,5.872556841064417e-05,6.018666151217373e-05,6.16598960135152e-05,6.314516981209754e-05
536,TOI-836b,1.2851679257112635e-05,1.3392967143757814e-05,1.3942408176055623e-05,1.4499859578173695e-05,1.5065187240911378e-05,1.5638264788124164e-05,1.621897278256576e-05,1.6807198045555077e-05,1.7402833070305458e-05,1.8005775512896072e-05,1.861592774805567e-05,1.9233196479403453e-05,1.9857492395735798e-05,2.0488729866472413e-05,2.1126826670592515e-05,2.1771703754365603e-05,2.2423285013961246e-05,2.3081497099655982e-05,2.37462692388787e-05,2.441753307575041e-05,2.509522252512978e-05,2.5779273639464994e-05,2.646962448698998e-05,2.7166215040006334e-05,2.7868987072164274e-05,2.8577884063794496e-05,2.9292851114464226e-05,3.0013834862041782e-05,3.074078340762777e-05,3.147364624580187e-05
537,TOI-1416b,3.716987903107544e-05,3.875621668869726e-05,4.036639698389823e-05,4.20000152089026e-05,4.365669004618673e-05,4.533606115997752e-05,4.703778713579377e-05,4.876154370555809e-05,5.0507022208858636e-05,5.2273928250930296e-05,5.40619805256464e-05,5.587090977781972e-05,5.770045788385199e-05,5.955037703349792e-05,6.142042899849751e-05,6.331038447623002e-05,6.52200224984694e-05,6.714912989689244e-05,6.909750081829633e-05,7.106493628351363e-05,7.305124378490683e-05,7.505623691805171e-05,7.70797350438172e-05,7.912156297756504e-05,8.118155070263048e-05,8.325953310559767e-05,8.53553497311935e-05,8.746884455491229e-05,8.959986577166837e-05,9.174826559901379e-05
538,TOI-2459b,8.14770034624742e-06,8.485071353413e-06,8.827546804282561e-06,9.17503326634898e-06,9.527443347689289e-06,9.884695011088642e-06,1.0246710994336145e-05,1.0613418316735494e-05,1.0984747856176946e-05,1.136063398438815e-05,1.1741014250491349e-05,1.2125829104934295e-05,1.25150216573796e-05,1.2908537463324213e-05,1.3306324335163679e-05,1.3708332174167644e-05,1.411451282043334e-05,1.4524819918369476e-05,1.4939208795661544e-05,1.535763635398606e-05,1.578006097000973e-05,1.620644240542782e-05,1.6636741724974983e-05,1.707092122149387e-05,1.7508944347274826e-05,1.7950775650983552e-05,1.839638071958339e-05,1.8845726124740105e-05,1.9298779373252622e-05,1.9755508861118278e-05
539,TOI-3023b,5.8637999831146174e-05,6.120764898424022e-05,6.381588998016136e-05,6.646210135094825e-05,6.914569431712989e-05,7.186610973990379e-05,7.462281547950947e-05,7.741530409108058e-05,8.02430908030218e-05,8.310571173358655e-05,8.600272230962461e-05,8.893369585797745e-05,9.18982223451924e-05,9.48959072453366e-05,9.792637051902412e-05,0.00010098924568947207,0.00010408417900358523,0.00010721082866786906,0.00011036886415048802,0.00011355796554197966,0.00011677782296819322,0.00012002813604988765,0.00012330861340413457,0.00012661897218329903,0.00012995893764790643,0.00013332824277013296,0.00013672662786504144,0.00014015384024705286,0.00014360963390936272,0.00014709376922433047
540,TOI-3082b,7.185551271143344e-05,7.484128522735909e-05,7.78721841025121e-05,8.094739111175244e-05,8.40661402517483e-05,8.72277118724008e-05,9.043142771050436e-05,9.367664665680674e-05,9.696276112392778e-05,0.00010028919391020605,0.00010365539547574007,0.00010706084156328763,0.0001105050311095199,0.00011398748440217425,0.00011750774144663583,0.00012106536051185146,0.00012465991683056985,0.00012829100143302551,0.0001319582200965697,0.00013566119239644153,0.00013939955084515642,0.00014317294010984815,0.0001469810162984242,0.00015082344630669135,0.00015469990721970022,0.00015861008576144173,0.00016255367778779484,0.00016653038781832107,0.00017053992860297459,0.00017458202072035585
541,TOI-3912b,9.058769588399061e-05,9.45539673827993e-05,9.857980258280358e-05,0.00010266424083697777,0.00010680637217731527,0.00011100533257339611,0.00011526029982477169,0.00011957048997969341,0.00012393515419427322,0.0001283535759628122,0.00013282506866301613,0.00013734897337000325,0.0001419246569011332,0.00014655151006011405,0.00015122894605405107,0.00015595639906132845,0.00016073332293162104,0.00016555919000214874,0.00017043349001665144,0.00017535572913542644,0.00018032542902642103,0.00018534212602872195,0.00019040537038089343,0.00019551472550759227,0.00020066976735872108,0.00020587008379605197,0.00021111527402284933,0.00021640494805259385,0.00022173872621325234,0.0002271162386840319
542,TOI-4551b,1.1290992955226233e-05,1.1773081480121909e-05,1.2262415415902554e-05,1.2758871898783958e-05,1.326233515447984e-05,1.3772695769328146e-05,1.4289850066620571e-05,1.48136995692671e-05,1.5344150533867006e-05,1.588111354427392e-05,1.6424503155073687e-05,1.6974237577208005e-05,1.7530238399408467e-05,1.8092430340231168e-05,1.8660741026384722e-05,1.9235100793769454e-05,1.981544250822759e-05,2.0401701403479233e-05,2.099381493411331e-05,2.1591722641814715e-05,2.2195366033278747e-05,2.280468846848431e-05,2.3419635058177714e-05,2.4040152569575453e-05,2.466618933942625e-05,2.529769519367973e-05,2.5934621373102548e-05,2.657692046427026e-05,2.72245463354193e-05,2.7877454076715696e-05
543,TOI-858Bb,5.237260292555678e-05,5.46723071242224e-05,5.7006553829711166e-05,5.937478867658237e-05,6.177648626271252e-05,6.421114746992101e-05,6.667829713920217e-05,6.917748204089938e-05,7.170826909205879e-05,7.427024378240097e-05,7.686300877753253e-05,7.948618267366285e-05,8.21393988825991e-05,8.482230462936048e-05,8.753456004765057e-05,9.027583736077807e-05,9.304582013751686e-05,9.584420261396562e-05,9.867068907379098e-05,0.00010152499328027904,0.00010440683795454567,0.00010731595429501197,0.00011025208153387472,0.00011321496652684932,0.00011620436337293286,0.00011922003306131112,0.00012226174314287019,0.0001253292674240975,0.00012842238568134916,0.00013154088339374073
544,HD183579b,7.503591174283434e-06,7.831968418235143e-06,8.165276956956813e-06,8.503437191411742e-06,8.846373728684906e-06,9.194014987727089e-06,9.546292857888449e-06,9.90314240127895e-06,1.0264501591792792e-05,1.0630311085023392e-05,1.1000514014378651e-05,1.1375055809556067e-05,1.1753884034214767e-05,1.2136948240217482e-05,1.252419983624979e-05,1.2915591968975987e-05,1.3311079415175159e-05,1.3710618483535339e-05,1.4114166924980844e-05,1.452168385056303e-05,1.4933129656082278e-05,1.5348465952721217e-05,1.5767655503061726e-05,1.619066216193939e-05,1.661745082165862e-05,1.704798736114714e-05,1.748223859867851e-05,1.7920172247838837e-05,1.8361756876442315e-05,1.880696186814142e-05
545,HD1397b,5.262839261238423e-06,5.4920307445082035e-06,5.724663437127302e-06,5.960681301097396e-06,6.2000313097898065e-06,6.442663160277469e-06,6.688529024818638e-06,6.937583334762153e-06,7.189782591507884e-06,7.445085200206618e-06,7.703451322701295e-06,7.964842746851691e-06,8.2292227698939e-06,8.496556093888205e-06,8.766808731634184e-06,9.039947921694871e-06,9.315942051383976e-06,9.59476058674461e-06,9.87637400869431e-06,1.0160753754626571e-05,1.0447872164860706e-05,1.0737702433414829e-05,1.1030218562645104e-05,1.1325395321354102e-05,1.1623208206022132e-05,1.1923633404856388e-05,1.2226647764389107e-05,1.2532228758390815e-05,1.2840354458885563e-05,1.3151003509084982e-05
