,Planet Name,Noise Estimate 1.1-1.185um,Full Phase Curve Noise Estimate 1.1-1.185um,Noise Estimate 1.185-1.27um,Full Phase Curve Noise Estimate 1.185-1.27um,Noise Estimate 1.27-1.355um,Full Phase Curve Noise Estimate 1.27-1.355um,Noise Estimate 1.355-1.44um,Full Phase Curve Noise Estimate 1.355-1.44um,Noise Estimate 1.44-1.525um,Full Phase Curve Noise Estimate 1.44-1.525um,Noise Estimate 1.525-1.61um,Full Phase Curve Noise Estimate 1.525-1.61um,Noise Estimate 1.61-1.695um,Full Phase Curve Noise Estimate 1.61-1.695um,Noise Estimate 1.695-1.78um,Full Phase Curve Noise Estimate 1.695-1.78um,Noise Estimate 1.78-1.865um,Full Phase Curve Noise Estimate 1.78-1.865um,Noise Estimate 1.865-1.95um,Full Phase Curve Noise Estimate 1.865-1.95um
591,TOI-5398b,2.1839617100864175e-05,4.77744668812269e-06,2.3184893304508852e-05,5.071727733162543e-06,2.460317674159439e-05,5.381979212299301e-06,2.6086488782052878e-05,5.706455789082349e-06,2.762881458406364e-05,6.043841708477929e-06,2.9225493533518292e-05,6.393117454652321e-06,3.087282620369004e-05,6.7534737728515484e-06,3.2567812959149626e-05,7.124254488643575e-06,3.430797530798928e-05,7.504917428468233e-06,3.6091230815140374e-05,7.89500705675107e-06
592,TOI-5398c,2.548495715763805e-05,7.011762375760538e-06,2.7054778929546222e-05,7.443672744250858e-06,2.8709793871638877e-05,7.899022597519449e-06,3.0440691607982316e-05,8.375250340376162e-06,3.22404533348401e-05,8.870424865632644e-06,3.410364051588936e-05,9.383049850413719e-06,3.602593623791661e-05,9.911937567800227e-06,3.80038401840413e-05,1.0456124963781344e-05,4.003446016710678e-05,1.1014816301132043e-05,4.211536616426685e-05,1.158734299945566e-05
593,TOI-1670c,1.9167883846411957e-05,2.4467863832569477e-06,2.0381079968911545e-05,2.601651248702581e-06,2.1657309306206434e-05,2.7645623237814662e-06,2.298998217095911e-05,2.934678432838714e-06,2.4374107876366478e-05,3.1113625131390348e-06,2.580580176619547e-05,3.2941186870962073e-06,2.7281966555329008e-05,3.482551585293857e-06,2.8800079897779455e-05,3.676339229475755e-06,3.0358048870943597e-05,3.8752144574153485e-06,3.195410786114419e-05,4.078951887973113e-06
594,K2-3b,3.0253724014516248e-05,5.978163745872912e-06,3.101849244608663e-05,6.1292826927307745e-06,3.195143052510293e-05,6.313632116902276e-06,3.301954247131847e-05,6.524692021803097e-06,3.4199452724287416e-05,6.757843375147175e-06,3.547411711551448e-05,7.009718233532625e-06,3.6830791736692535e-05,7.277798388933694e-06,3.8259734574285596e-05,7.560158810497822e-06,3.97533502368323e-05,7.855298641872642e-06,4.130561146840849e-05,8.162026891733065e-06
595,GJ367b,2.0560930335254807e-05,9.109083123547513e-06,2.088306631032274e-05,9.251798619691548e-06,2.1338276676210576e-05,9.453469895940313e-06,2.1898287776952488e-05,9.701570910028216e-06,2.254328958567685e-05,9.987325250649392e-06,2.3258987183576058e-05,1.0304399857891689e-05,2.403479783458429e-05,1.064810627549723e-05,2.4862708777237192e-05,1.1014894619825638e-05,2.5736530913164884e-05,1.140202294240514e-05,2.6651397763798593e-05,1.1807335253352051e-05
596,K2-174b,3.2868079596519776e-05,6.217548320770053e-06,3.416560335779964e-05,6.462996694454747e-06,3.560964008925343e-05,6.736160452879242e-06,3.7175725868323234e-05,7.032411834930427e-06,3.884619877290529e-05,7.348409791923198e-06,4.060794469632129e-05,7.681673570708695e-06,4.245098356821729e-05,8.030315273653952e-06,4.436755291704085e-05,8.392866499119495e-06,4.6351496428918756e-05,8.76816267711966e-06,4.8397845480763604e-05,9.155263909293703e-06
597,TOI-628b,2.3627146982378616e-05,8.245209511190674e-06,2.5140594988138687e-05,8.773360282043044e-06,2.673119735066607e-05,9.328435752552213e-06,2.8391052347302785e-05,9.907678443837517e-06,3.0114162695714407e-05,1.0508995473106883e-05,3.1895850289610306e-05,1.1130754312890507e-05,3.3732377442683216e-05,1.1771650615832634e-05,3.562069411584351e-05,1.2430620004108468e-05,3.755826458424929e-05,1.3106777581094648e-05,3.954294567643021e-05,1.3799375440249413e-05
598,TOI-712b,3.390484071044843e-05,5.0571220723477145e-06,3.535107941874096e-05,5.272837750119235e-06,3.6941479979079666e-05,5.510056082635527e-06,3.865304778489812e-05,5.765347278457511e-06,4.046910052138952e-05,6.036223064505014e-06,4.2377192386355596e-05,6.320827070428374e-06,4.436780748128944e-05,6.6177399395997725e-06,4.6433510042491356e-05,6.925852580693531e-06,4.856837575237775e-05,7.244281344160268e-06,5.076760142688949e-05,7.572309804627852e-06
599,WASP-193b,4.986072094337798e-05,1.4108299551137692e-05,5.2971474889332954e-05,1.498850039198103e-05,5.624761371653222e-05,1.5915497576753562e-05,5.967142932312567e-05,1.688428052396636e-05,6.322954384780574e-05,1.789106391180478e-05,6.691156974687167e-05,1.89329085413291e-05,7.070924482209602e-05,2.000747658899128e-05,7.461585633000607e-05,2.111286865594728e-05,7.862584698230459e-05,2.2247512284228054e-05,8.273453879078332e-05,2.3410083817502727e-05
600,TOI-1064c,2.9866192559997588e-05,4.5936499958987745e-06,3.11997572998742e-05,4.798762503948091e-06,3.265668647961188e-05,5.022849411145322e-06,3.4217902117353544e-05,5.262976377229198e-06,3.586951862773838e-05,5.517007692433319e-06,3.7601143919231074e-05,5.7833449731959735e-06,3.9404807533078605e-05,6.060762301692371e-06,4.127426206792449e-05,6.348298779570367e-06,4.320451475740669e-05,6.645186480984298e-06,4.51915053848798e-05,6.950800913403382e-06
601,TOI-1842b,1.8453090912457722e-05,4.254540969702478e-06,1.9631633321706333e-05,4.526265473118597e-06,2.087053754486746e-05,4.811906984341955e-06,2.2163589903206447e-05,5.110032878839644e-06,2.3506076854044015e-05,5.419556403149245e-06,2.489432360722575e-05,5.7396302983838225e-06,2.6325395624726836e-05,6.0695779780401754e-06,2.7796899463167745e-05,6.408847610288873e-06,2.930684624238246e-05,6.756980639314507e-06,3.085355576120137e-05,7.113589678269673e-06
602,Kepler-1517b,3.662706120429428e-05,8.798376461365007e-06,3.929117913191236e-05,9.438338055168968e-06,4.206772466304912e-05,1.0105306467098171e-05,4.494782754898008e-05,1.079715092867112e-05,4.7924556646705405e-05,1.151220647405613e-05,5.099235009610035e-05,1.2249137059967338e-05,5.414664100840847e-05,1.3006845650355024e-05,5.7383604022354936e-05,1.3784413335334254e-05,6.0699979034640565e-05,1.4581056988572042e-05,6.409294563478259e-05,1.5396099104628766e-05
603,TOI-1231b,2.5072087851105964e-05,3.2136930127213696e-06,2.5490104028173816e-05,3.2672735392186153e-06,2.606783711882348e-05,3.34132627896908e-06,2.6771605682405477e-05,3.431534008328829e-06,2.7577784472669425e-05,3.534868487717275e-06,2.8469307796344847e-05,3.6491422687038657e-06,2.9433529231210458e-05,3.772734356700123e-06,3.0460864439072698e-05,3.90441624928267e-06,3.154390364569015e-05,4.043238175541049e-06,3.267681533995317e-05,4.188452663361328e-06
604,Qatar-6b,5.003961405641089e-05,1.1585678761932812e-05,5.25311736397747e-05,1.2162549896800609e-05,5.521515627704221e-05,1.2783972767946889e-05,5.8064321072923726e-05,1.3443640287118372e-05,6.105866164634706e-05,1.4136920374138947e-05,6.41830716379203e-05,1.48603154515297e-05,6.742586276528265e-05,1.5611119329659388e-05,7.077779350816849e-05,1.6387192318063002e-05,7.423141437277542e-05,1.7186809634410355e-05,7.778061546887274e-05,1.8008556654971457e-05
605,TOI-559b,3.067963501138781e-05,8.912937922889944e-06,3.254543658085827e-05,9.454983926988367e-06,3.451461346867817e-05,1.0027062159138575e-05,3.6575641936442304e-05,1.0625824784041777e-05,3.8719852290099545e-05,1.1248753113165348e-05,4.094054031948587e-05,1.1893899463331454e-05,4.323239500558605e-05,1.2559720896275917e-05,4.559111831578612e-05,1.324496876292372e-05,4.8013165622997165e-05,1.3948613290880516e-05,5.0495564130449043e-05,1.4669790833852607e-05
606,Kepler-63b,5.007003894567326e-05,9.636278379887703e-06,5.2917334174938814e-05,1.0184257371649604e-05,5.5940800996084323e-05,1.0766141639655149e-05,5.911886318580291e-05,1.1377778710717787e-05,6.24354424643731e-05,1.2016074223767936e-05,6.587822254401746e-05,1.2678657835579802e-05,6.943753714018555e-05,1.3363669211893844e-05,7.310563499646947e-05,1.4069616577067113e-05,7.68761805330019e-05,1.4795280610871694e-05,8.07439061928797e-05,1.5539647540485155e-05
607,K2-399b,7.143176321427565e-05,4.2237008021691834e-05,7.559019583014026e-05,4.4695854672684714e-05,7.999613090050422e-05,4.7301047468385234e-05,8.46201821444499e-05,5.003521054507401e-05,8.944038271045148e-05,5.28853550859788e-05,9.443985332111644e-05,5.58415005146369e-05,9.960530584392673e-05,5.8895789668708974e-05,0.00010492605252653436,6.204190296904223e-05,0.0001103933317655118,6.52746597523351e-05,0.00011599983796802368,6.858974028225031e-05
608,MASCARA-1b,1.204643560413182e-05,5.351206336370723e-06,1.2932822911776674e-05,5.74495279657019e-06,1.38560364362686e-05,6.155058011459635e-06,1.481325036640622e-05,6.580266713563838e-06,1.580224925949265e-05,7.019594770199321e-06,1.682124965660454e-05,7.472249942316718e-06,1.786878270497789e-05,7.937579743614169e-06,1.8943614550229337e-05,8.415036077574882e-06,2.004469087810669e-05,8.9041506020857e-06,2.1171097344006673e-05,9.40451715163879e-06
609,HD152843b,1.0935201116096947e-05,2.590481035010076e-06,1.164175823073418e-05,2.7578600147093976e-06,1.2383846725687738e-05,2.9336561571001016e-06,1.3157882898702996e-05,3.1170205054389898e-06,1.3961142381316292e-05,3.3073076738056243e-06,1.4791496684073208e-05,3.5040134363054514e-06,1.5647242554596028e-05,3.7067343030588176e-06,1.6526988002029034e-05,3.915140520101954e-06,1.742957407915686e-05,4.128957540057991e-06,1.8354019894384562e-05,4.347952995817523e-06
610,WASP-189b,5.366183615877404e-06,2.185519851519423e-06,5.7769821203673695e-06,2.352828380411517e-06,6.203999916067209e-06,2.5267426435561395e-06,6.6461115924670424e-06,2.7068042878318694e-06,7.102423700241159e-06,2.8926494324292816e-06,7.572208398610771e-06,3.0839816449888732e-06,8.054859513150131e-06,3.280554044983291e-06,8.54986254303214e-06,3.482157088376823e-06,9.056773633906527e-06,3.6886100037752834e-06,9.575204479241123e-06,3.899754643098903e-06
611,K2-403b,6.155441395663754e-05,6.747607551164555e-06,6.500572293818621e-05,7.125940753422077e-06,6.867564248964141e-05,7.528238091432803e-06,7.25369180360233e-05,7.95151191306723e-06,7.65692761794707e-05,8.393539844271203e-06,8.075721457955585e-05,8.852622515290273e-06,8.508858772895727e-05,9.327428533107309e-06,8.95536731396484e-05,9.81689211657995e-06,9.41445374925834e-05,1.0320143613638447e-05,9.885459574112433e-05,1.083646117011244e-05
612,TOI-2193Ab,7.650304076354306e-05,2.2747452252090047e-05,8.118854789930584e-05,2.4140643278013064e-05,8.61307029559568e-05,2.561014612458706e-05,9.130120524408353e-05,2.714754585072362e-05,9.66787394506739e-05,2.874650455063308e-05,0.00010224680442363711,3.04021157635324e-05,0.00010799231389930377,3.211048841326295e-05,0.00011390466634781476,3.386847023565506e-05,0.00011997510956441176,3.567345884578582e-05,0.0001261962959642157,3.752326950910693e-05
613,TOI-1260b,4.472188357694947e-05,1.2334789443551716e-05,4.6273487923738504e-05,1.2762739059860066e-05,4.8039543764874076e-05,1.3249836766925111e-05,4.9981971477082496e-05,1.3785579784058672e-05,5.2073466129400155e-05,1.4362437109718129e-05,5.429388716420074e-05,1.497485375565777e-05,5.662800607799159e-05,1.5618629532415555e-05,5.9064053457308434e-05,1.6290518305764906e-05,6.159275385661861e-05,1.698796180538067e-05,6.420666798206329e-05,1.7708908191849592e-05
614,TOI-1260d,3.593836832324033e-05,5.502954799404448e-06,3.71852328120962e-05,5.6938771824531875e-06,3.860442986333251e-05,5.911187471950976e-06,4.0165358808610555e-05,6.1502000323902434e-06,4.1846077489248164e-05,6.407555036570621e-06,4.363040101497872e-05,6.6807742217404584e-06,4.550609180715486e-05,6.9679837453940285e-06,4.746369200125484e-05,7.26773540040924e-06,4.949574787772902e-05,7.57888785834847e-06,5.159628124287488e-05,7.900525726241423e-06
615,GPX-1b,8.815472176649288e-05,3.1814622586833356e-05,9.434899726800154e-05,3.4050107349650336e-05,0.00010081768476962494,3.638462610681279e-05,0.00010753735319698357,3.8809722694280356e-05,0.00011448986148481458,4.1318850087309546e-05,0.00012166078112255071,4.390680110460607e-05,0.0001290383647541455,4.656933618087469e-05,0.00013661285099586399,4.9302932478844394e-05,0.0001443759831065862,5.2104610179655095e-05,0.00015232066764147846,5.49718092925802e-05
616,WASP-184b,6.651131582797506e-05,2.1378027479718006e-05,7.060827824463438e-05,2.2694870697092394e-05,7.492758005207538e-05,2.4083178108894213e-05,7.944492278472195e-05,2.553513971680461e-05,8.414198858278092e-05,2.7044867805249878e-05,8.90045838101879e-05,2.860780026418837e-05,9.402144207256096e-05,3.0220315855854826e-05,9.91834281502448e-05,3.1879478343394006e-05,0.00010448299393663607,3.35828616188816e-05,0.0001099137974937831,3.532842726040221e-05
617,NGTS-9b,0.00010468336683844154,2.4465423645810937e-05,0.00011146646651469652,2.6050693705642456e-05,0.00011858916324739428,2.771533058472775e-05,0.0001260173784584369,2.9451369819603394e-05,0.00013372519132436316,3.12527534858218e-05,0.0001416923397665732,3.311474615738492e-05,0.00014990260136140725,3.503355651118779e-05,0.00015834271162026004,3.7006084519566304e-05,0.00016700162144379712,3.902974791081593e-05,0.00017586997497012242,4.110236013771552e-05
618,WASP-171b,7.863822416238867e-05,2.8392296105104773e-05,8.345368345970611e-05,3.0130915557766673e-05,8.853298151057595e-05,3.196479387588049e-05,9.384701699605909e-05,3.3883424041095146e-05,9.937387218646994e-05,3.587889266678713e-05,0.00010509658002739913,3.7945073805455044e-05,0.00011100168512628045,4.0077109393555096e-05,0.0001170782871939101,4.227106388648413e-05,0.00012331738760757504,4.452368833548562e-05,0.00012971143209444211,4.683225527368934e-05
619,TOI-4137b,4.367988021967097e-05,1.3905031294539215e-05,4.6457951928067214e-05,1.478940125731048e-05,4.937925419813248e-05,1.571936716568247e-05,5.242893633281731e-05,1.669020145615959e-05,5.559574146524331e-05,1.7698320623351354e-05,5.887089999990178e-05,1.8740932958595216e-05,6.224741399334147e-05,1.98158107400614e-05,6.57195798813044e-05,2.0921138297947264e-05,6.928266140808517e-05,2.2055407894972598e-05,7.293266001227706e-05,2.3217346631092493e-05
620,TOI-1468c,3.251698065647273e-05,5.20562285719587e-06,3.299855473945615e-05,5.28271774741018e-06,3.3693449418424687e-05,5.393962996850715e-06,3.4556057783737396e-05,5.532057424212205e-06,3.555445526027608e-05,5.6918902444652086e-06,3.666562528644547e-05,5.8697767508283676e-06,3.787254252330332e-05,6.062991367563709e-06,3.916232643028907e-05,6.269472057083446e-06,4.052503568208444e-05,6.487627318908045e-06,4.1952859314960464e-05,6.716206700796761e-06
621,TOI-2567b,5.019455730981196e-05,1.605739683316931e-05,5.30700500728052e-05,1.697727601650983e-05,5.6121298112080994e-05,1.795337986579119e-05,5.932698082022159e-05,1.8978887851609805e-05,6.267119510889529e-05,2.0048712525965315e-05,6.614174728038663e-05,2.1158953086588018e-05,6.972905824363089e-05,2.2306545152103292e-05,7.34254395282486e-05,2.3489029156643047e-05,7.722460115255752e-05,2.470439291527413e-05,8.112130883164358e-05,2.595096196378154e-05
622,TOI-1899b,6.659177486261941e-05,9.351056327395823e-06,6.826967436995179e-05,9.586673005839129e-06,7.031821281734042e-05,9.874336136156446e-06,7.266461350423451e-05,1.0203826152529375e-05,7.525732352027508e-05,1.0567903810027105e-05,7.805875684172387e-05,1.0961291144128875e-05,8.104081295960901e-05,1.1380042180384143e-05,8.41820124632168e-05,1.1821140702753045e-05,8.746561029506122e-05,1.2282235310089124e-05,9.08783196830497e-05,1.2761460226108393e-05
623,TOI-1468b,3.251698065647273e-05,1.373732858165354e-05,3.299855473945615e-05,1.3940777403801019e-05,3.3693449418424687e-05,1.4234346989350259e-05,3.4556057783737396e-05,1.4598769955823469e-05,3.555445526027608e-05,1.5020559246016235e-05,3.666562528644547e-05,1.5489991138258513e-05,3.787254252330332e-05,1.5999873000561043e-05,3.916232643028907e-05,1.6544763238580887e-05,4.052503568208444e-05,1.712046197737034e-05,4.1952859314960464e-05,1.772366934796499e-05
624,TOI-2236b,4.4722699463295494e-05,1.39559150149926e-05,4.758659253636583e-05,1.4849605441094855e-05,5.05965522574255e-05,1.5788876606962988e-05,5.373761163001243e-05,1.676905799554053e-05,5.699841155291602e-05,1.7786604949348308e-05,6.0370091969031606e-05,1.883875264860878e-05,6.384557428860365e-05,1.9923292188263902e-05,6.741908250870897e-05,2.103842114120418e-05,7.108581484090211e-05,2.2182641088231548e-05,7.484171304607315e-05,2.3354685637987538e-05
625,TOI-3331Ab,6.162884412095231e-05,2.1010037333254696e-05,6.515790033810492e-05,2.2213136367986123e-05,6.890280787188056e-05,2.348982179372272e-05,7.28373678444808e-05,2.4831162088082658e-05,7.69420395284372e-05,2.6230495574711498e-05,8.120184088026675e-05,2.768271468916606e-05,8.560500298113154e-05,2.918380726104654e-05,9.014208023868243e-05,3.073055317076898e-05,9.480534556092875e-05,3.232031815683592e-05,9.958836907934738e-05,3.3950910197319206e-05
626,TOI-3540Ab,5.3304404761562195e-05,1.4179858686136387e-05,5.647987512268375e-05,1.5024586644062815e-05,5.9837315845115676e-05,1.591772174620159e-05,6.335580946132351e-05,1.6853699598108434e-05,6.701966832029712e-05,1.7828347023562063e-05,7.081679883649628e-05,1.8838446927563736e-05,7.473764980474225e-05,1.9881458530597712e-05,7.877451486620062e-05,2.095533181297527e-05,8.292105702782554e-05,2.205838102909459e-05,8.71719765753596e-05,2.318919636677253e-05
627,TOI-1288b,3.179627511990483e-05,9.998350574681889e-06,3.345924421802679e-05,1.0521271828042073e-05,3.524051872457304e-05,1.1081394261221165e-05,3.7124137006644676e-05,1.1673698732798797e-05,3.909831961908724e-05,1.2294481191851228e-05,4.115412957623324e-05,1.294093139990091e-05,4.3284619233766275e-05,1.361086466760038e-05,4.548426951422947e-05,1.4302545518984152e-05,4.774861088427793e-05,1.5014568507624329e-05,5.0073960780066244e-05,1.5745775649945757e-05
628,NGTS-24b,9.130870689052578e-05,2.821633285819135e-05,9.675825326394333e-05,2.9900358616905213e-05,0.00010251914135130817,3.16805955884655e-05,0.00010855567833568616,3.3546013933138884e-05,0.0001148410880617816,3.54883392493243e-05,0.00012135472325621832,3.75011910903148e-05,0.00012808027288398866,3.9579528999304974e-05,0.00013500457299827788,4.1719285036689725e-05,0.00014211679603278634,4.39171132541454e-05,0.0001494078845083149,4.6170214697917824e-05
629,TOI-1136f,1.4838308150628249e-05,2.251189563345944e-06,1.5715653243782134e-05,2.384295716494353e-06,1.6643897389363367e-05,2.5251240044337004e-06,1.7617126495165726e-05,2.6727771724017755e-06,1.8630909964165125e-05,2.826583033672251e-06,1.9681835948285908e-05,2.9860239607163226e-06,2.0767212730927854e-05,3.150691580540494e-06,2.188487078335904e-05,3.3202567437303488e-06,2.3033027909672597e-05,3.494449064957275e-06,2.421019511132932e-05,3.673042641245186e-06
630,CoRoT-36b,8.649539503497438e-05,2.7321471903991993e-05,9.239505341430817e-05,2.9185008692152137e-05,9.856773911311642e-05,3.1134787160982416e-05,0.00010498862261129078,3.31629643607425e-05,0.00011163861573191682,3.526351087114874e-05,0.00011850264081943487,3.743166408324854e-05,0.00012556850313210597,3.966357201979313e-05,0.00013282613346590248,4.195605410134445e-05,0.00014026706555716345,4.4306436072415806e-05,0.00014788406672417256,4.671243333149492e-05
631,HATS-61b,6.944321136609424e-05,1.9791970305121665e-05,7.336341478603046e-05,2.0909265259532383e-05,7.752913707625055e-05,2.209653540798169e-05,8.191002791576264e-05,2.334513062268885e-05,8.648349184406819e-05,2.4648610984266193e-05,9.123223630794543e-05,2.6002047951922885e-05,9.614270189509724e-05,2.7401576965246745e-05,0.00010120402532432567,2.884410188662179e-05,0.00010640733523237582,3.032709429383578e-05,0.00011174526212360003,3.184845381111183e-05
632,TOI-3362b,3.634053642510484e-05,5.399816317798682e-06,3.87599923992202e-05,5.759321683828401e-06,4.1295594159895895e-05,6.136085075611387e-06,4.393625980463171e-05,6.528459840570672e-06,4.667351454136613e-05,6.935186714948329e-06,4.950069846230379e-05,7.355276107441471e-06,5.241245181346937e-05,7.787931615745062e-06,5.540437016809591e-05,8.232498788993309e-06,5.84727670972108e-05,8.688429863138703e-06,6.161450685080362e-05,9.155258899157216e-06
633,TOI-2134b,9.523076123791405e-06,1.8802439428830161e-06,9.921902757732908e-06,1.9589885998595034e-06,1.0361685773613985e-05,2.0458197184019024e-06,1.0835816483544592e-05,2.1394324737651267e-06,1.1339506202462884e-05,2.2388813840518504e-06,1.186918659458427e-05,2.343461914124693e-06,1.2422132554784122e-05,2.452636016997818e-06,1.2996217144374808e-05,2.565983748156206e-06,1.3589747710518377e-05,2.6831709088383855e-06,1.420135348756226e-05,2.803926853952178e-06
634,HD3167c,1.1011623515758596e-05,1.5474233355814016e-06,1.1596807056802812e-05,1.6296570466880416e-06,1.2222524980065725e-05,1.717586906854702e-06,1.2883400191217247e-05,1.8104572926047819e-06,1.3575457738150492e-05,1.9077096184000803e-06,1.4295676786965584e-05,2.008919377458024e-06,1.5041705023237013e-05,2.11375600760225e-06,1.5811670735766253e-05,2.2219564840769696e-06,1.660405568769125e-05,2.3333074545871356e-06,1.741760696807768e-05,2.4476328521237005e-06
635,HD3167b,1.8100783506892652e-05,7.534562907992506e-06,1.9066143324919207e-05,7.936399893391484e-06,2.009797355690714e-05,8.365905599060035e-06,2.1187490697989788e-05,8.819423836858823e-06,2.232819912352434e-05,9.294250762919475e-06,2.351516047163653e-05,9.78833075361719e-06,2.474452778885134e-05,1.0300062490812863e-05,2.601323894160159e-05,1.0828171342500327e-05,2.7318809159484433e-05,1.1371623007655813e-05,2.8659187160351437e-05,1.1929563627418265e-05
636,TOI-2046b,5.314109440684783e-05,2.1749373207974542e-05,5.654507218774258e-05,2.3142539531978454e-05,6.012258200616728e-05,2.4606728349777535e-05,6.385585167024205e-05,2.613466593021827e-05,6.77313923678409e-05,2.772083162657077e-05,7.173868231703983e-05,2.9360919126282893e-05,7.58693148853721e-05,3.105148779665819e-05,8.011643006492707e-05,3.2789730001272844e-05,8.447432461979074e-05,3.4573311542689435e-05,8.893817822707273e-05,3.6400259578558806e-05
637,TOI-954b,2.1508963036507055e-05,8.253345701150163e-06,2.2766076022023832e-05,8.73572079460608e-06,2.4097523949492713e-05,9.2466194376429e-06,2.5494528612186555e-05,9.782673286810858e-06,2.695052452312236e-05,1.0341363055909356e-05,2.8460464040039486e-05,1.0920751880921187e-05,3.002037130023971e-05,1.1519314157415628e-05,3.1627046799644415e-05,1.2135822182635077e-05,3.327786629746097e-05,1.2769268991881711e-05,3.4970640555323504e-05,1.3418814538100483e-05
638,TOI-181b,4.217288875735667e-05,9.619818500660755e-06,4.423546647341986e-05,1.009030140701784e-05,4.646216509606067e-05,1.0598221002678437e-05,4.8829372273002257e-05,1.1138191207865465e-05,5.131977477295277e-05,1.1706262799568717e-05,5.392032078454878e-05,1.2299458603112214e-05,5.6620927769992095e-05,1.291547874797482e-05,5.941363639154786e-05,1.3552507674761591e-05,6.229204072638522e-05,1.420908416474226e-05,6.525089488908093e-05,1.488401160874127e-05
639,TOI-1811b,5.822351352998692e-05,1.4454453863084222e-05,6.0855371083076376e-05,1.5107833593521624e-05,6.372583351835636e-05,1.5820448898249014e-05,6.679832685930031e-05,1.6583219994473475e-05,7.004620695370271e-05,1.738953225787184e-05,7.344951515615784e-05,1.8234430794764633e-05,7.699293012063738e-05,1.9114111958208208e-05,8.066443211024982e-05,2.0025591752187706e-05,8.445440687285099e-05,2.0966483361555417e-05,8.835502915307232e-05,2.1934844103951006e-05
640,TOI-2145b,1.0462230655258447e-05,3.0173340868218016e-06,1.1125125422854226e-05,3.2085146337004203e-06,1.182240332681958e-05,3.409611365071456e-06,1.2550476340968024e-05,3.619589485003369e-06,1.3306626566908294e-05,3.837665144646835e-06,1.408873804965057e-05,4.063228097169479e-06,1.4895123403615103e-05,4.29579169625321e-06,1.5724408222962057e-05,4.534959559737636e-06,1.657545189538068e-05,4.780402732114272e-06,1.7447292028783734e-05,5.03184365704304e-06
641,TOI-2152Ab,3.145847703917005e-05,1.09372692776653e-05,3.357871212571748e-05,1.1674418188105212e-05,3.579884776791999e-05,1.244629984408864e-05,3.8109577600248064e-05,1.3249678671761642e-05,4.0503766086677393e-05,1.4082073836503997e-05,4.297579145392824e-05,1.4941530798428026e-05,4.552111820248466e-05,1.5826472685918084e-05,4.813601035302551e-05,1.6735600599100535e-05,5.081733383680443e-05,1.766782490627543e-05,5.356241700641857e-05,1.8622216747249586e-05
642,TOI-1246b,4.7801728405020496e-05,1.4069478047164209e-05,5.025157892075353e-05,1.4790542309901617e-05,5.2881726651126813e-05,1.556467343419375e-05,5.5667340761865523e-05,1.6384562963016578e-05,5.859013425126503e-05,1.7244828484946574e-05,6.163626117035599e-05,1.8141394723177512e-05,6.479497936478036e-05,1.9071099940467605e-05,6.805777253312635e-05,2.00314375346551e-05,7.141775751031776e-05,2.1020381584436177e-05,7.48692740969019e-05,2.203626612385941e-05
643,HD15906c,1.9836530964341326e-05,2.2199696415784454e-06,2.07301351859677e-05,2.319975748854106e-06,2.1705210564934795e-05,2.4290995539916458e-06,2.274923780603927e-05,2.5459399826129203e-06,2.3853098947237556e-05,2.6694766144153004e-06,2.5009965615937413e-05,2.7989452643765433e-06,2.6214597288344147e-05,2.9337594487132158e-06,2.7462883741721427e-05,3.073459179249402e-06,2.8751538129447927e-05,3.2176766144643737e-06,3.0077885862694333e-05,3.3661124325656554e-06
644,TOI-2497b,1.2426207311862839e-05,3.6058297482343145e-06,1.3330206145935616e-05,3.868151614147244e-06,1.4272344996198618e-05,4.141540928198237e-06,1.5249615997306145e-05,4.425124869737353e-06,1.6259668707432003e-05,4.718221388896466e-06,1.7300616934670017e-05,5.02028315158437e-06,1.8370911839770552e-05,5.330860716511264e-06,1.946925601266069e-05,5.649577601962401e-06,2.0594543711414074e-05,5.976112944376449e-06,2.17458182905648e-05,6.310189144917907e-06
645,TOI-2445b,8.801541684023379e-05,6.371222326259266e-05,8.881776854148109e-05,6.429302617826573e-05,9.025141799662027e-05,6.53308102102601e-05,9.217610183067991e-05,6.67240421069868e-05,9.449423369294501e-05,6.840208147853074e-05,9.713585466303888e-05,7.031428676101293e-05,0.0001000494917725034,7.242339792231486e-05,0.00010319640100586802,7.470136911033052e-05,0.00010654682594968216,7.712666037983988e-05,0.00011007749832847119,7.968242839117364e-05
646,TOI-1422b,2.6729591173593376e-05,5.455712396118716e-06,2.8330745916388763e-05,5.782520229491153e-06,3.0022829947161958e-05,6.127887420557053e-06,3.1795474655138486e-05,6.4896976571751115e-06,3.364089743479319e-05,6.866362450499316e-06,3.5553093824986154e-05,7.256656244446136e-06,3.752731786531072e-05,7.65961035248184e-06,3.9559737290523906e-05,8.074442580189175e-06,4.164719839296815e-05,8.50050923190331e-06,4.378706173099072e-05,8.937271577553519e-06
647,TOI-2154b,4.622083959009353e-05,1.2621482331984804e-05,4.919449254589872e-05,1.3433495020979613e-05,5.231869954918409e-05,1.4286619365823423e-05,5.557815936160557e-05,1.5176677071376433e-05,5.8961249201380214e-05,1.6100494315262773e-05,6.245889564933507e-05,1.705559342721948e-05,6.606384363758927e-05,1.803999327250542e-05,6.977016839010438e-05,1.9052075977954447e-05,7.35729406148847e-05,2.0090495506316163e-05,7.7467991221256e-05,2.1154113407818734e-05
