planet_ID,Star Distance [pc],star_mass_kg,Star Radius [Rs],Star Temperature [K],Planet Mass [Mjup],planet_orbital_period,Planet Semi-major Axis [au],Planet Radius [Rjup],planet_surface_gravity,Transit Duration [hrs],Eclipse Duration [hrs],Mean Molecular Weight,Planet Albedo,Planet Geometric Albedo,Heat Redistribution Factor
72579,199.173,1.829337081042207e+30,0.86,5316.0,0.616,3.039577,0.0399433001020648,1.02,14.675601689069468,2.60756319094653,2.60756319094653,2.3,0.2,0.25,0.8
72580,358.441,2.6142370223768786e+30,1.96896,6439.3,0.16833107100000005,10.4143882,0.1022437038203111,0.747743671,7.462328142237948,7.4076244151235136,7.4076244151235136,2.3,0.2,0.25,0.8
72581,765.025,1.829337081042207e+30,1.24,5499.0,0.066,12.513,0.1025989241035367,0.19399999999999998,43.46663528073769,5.460131148720316,5.460131148720316,2.3,0.2,0.25,0.8
72582,1246.05,1.908873475870129e+30,0.94,5724.0,0.023799999999999998,51.3285623,0.2666668589488152,0.237,10.502575504857658,6.5910786001603405,6.5910786001603405,2.3,0.2,0.25,0.8
72583,132.345,2.306555450009739e+30,1.75,5576.0,0.1155,11.8143,0.1066753051786585,0.6599999999999999,6.572183194433486,7.153917658556102,7.153917658556102,2.3,0.2,0.25,0.8
72584,377.822,1.908873475870129e+30,0.98,6060.0,0.0187,19.5666,0.1401973775352673,0.206,10.92251659449498,4.962623886546429,4.962623886546429,2.3,0.2,0.25,0.8
72585,309.746,2.6520416650435257e+30,1.4658999,6490.0,0.25684220300000005,20.3129649,0.1603767487246728,0.9637516519999998,6.854119353781186,7.03430563616243,7.03430563616243,2.3,0.2,0.25,0.8
72586,1859.78,2.525280535786525e+30,1.43,6324.0,0.0652,7.5844126,0.0818191773902033,0.43,8.740297835829768,4.857270745040578,4.857270745040578,2.3,0.2,0.25,0.8
72587,716.797,2.1872508577678563e+30,1.21,5948.0,0.0313,76.732171,0.3648282445239376,0.279,9.96670211846544,9.251078724557074,9.251078724557074,2.3,0.2,0.25,0.8
72588,373.744,1.252698218539772e+30,0.66,4625.0,0.019700000000000002,10.139623,0.0786020650693659,0.212,10.864507691352308,3.123188444931213,3.123188444931213,2.3,0.2,0.25,0.8
72589,677.662,1.714049076739134e+30,1.55227,5477.0,2.498672229,5.3153476,0.0567276261038386,1.7488762070000001,20.24914539207365,5.77164520311443,5.77164520311443,2.3,0.2,0.25,0.8
72590,229.067,3.002498904754057e+30,2.17,5991.0,0.6999999999999998,3.208664,0.0488481039723782,1.44,8.367362863283372,5.44632185986543,5.44632185986543,2.3,0.2,0.25,0.8
72591,1910.77,2.028178068112012e+30,1.28,5726.0,0.023700000000000002,15.33170033,0.121590461374127,0.237,10.458447036349853,5.843043374463986,5.843043374463986,2.3,0.2,0.25,0.8
72592,426.477,1.6028969649671128e+30,1.12916,5262.0,0.283536471,6.2643562,0.0618944788229529,1.023965522,6.702762166057835,4.436391270386523,4.436391270386523,2.3,0.2,0.25,0.8
72593,342.394,1.5907278965584408e+30,0.78,5698.0,0.013300000000000001,39.91488,0.2122067115558216,0.16899999999999998,11.54233776943327,5.325967868387481,5.325967868387481,2.3,0.2,0.25,0.8
72594,738.136,1.8492211797491877e+30,1.13,5532.0,0.0354,29.740451,0.1833856085158837,0.3,9.749364327285331,6.685128892289484,6.685128892289484,2.3,0.2,0.25,0.8
72595,1770.27,2.107714462939934e+30,1.08,5935.0,0.014799999999999999,14.5596237,0.1189893128672719,0.179,11.44909610333658,4.774466400288812,4.774466400288812,2.3,0.2,0.25,0.8
72596,1395.13,1.710032488800324e+30,0.82,5646.0,0.028200000000000003,37.30369949,0.2077973417037412,0.263,10.105391855128827,5.398587687756337,5.398587687756337,2.3,0.2,0.25,0.8
72597,124.458,1.2924664159537332e+30,0.63,4079.0,0.011500000000000002,6.9226,0.0615823860653385,0.154,12.019099931511017,2.578792387627213,2.578792387627213,2.3,0.2,0.25,0.8
72598,850.437,2.005311354598984e+30,2.12,5834.0,0.23005995599999998,2.1473577,0.0326659990756138,0.900072919,7.038841561890236,5.2515055045222025,5.2515055045222025,2.3,0.2,0.25,0.8
72599,380.532,1.484414248142315e+30,0.8,4874.0,0.37425256,3.3418892,0.0396836991009391,1.195496747,6.490580336098704,2.758218854952277,2.758218854952277,2.3,0.2,0.25,0.8
72600,796.177,2.1959501509521604e+30,1.43,6087.0,0.9093652459999999,2.376618,0.0360257329785643,1.356885195,12.242431762090456,3.6965168191607267,3.6965168191607267,2.3,0.2,0.25,0.8
72601,297.152,1.604964911232639e+30,1.23,5266.0,0.404002743,3.7832209,0.0442413861977515,1.2252496749999997,6.670381437489267,4.12475477283304,4.12475477283304,2.3,0.2,0.25,0.8
72602,749.29,2.073911495138067e+30,1.41,5972.0,0.8063490420000001,1.726988,0.0285685828815743,1.3314769969999998,11.27382492010494,3.3513848259423713,3.3513848259423713,2.3,0.2,0.25,0.8
72603,130.409,1.8009028198912247e+30,1.14,5645.0,0.020814424,3.9919239,0.0476486580166277,0.216942116,10.962060656388395,3.465372948609798,3.465372948609798,2.3,0.2,0.25,0.8
72604,770.947,3.066625123084069e+30,1.66,7046.0,1.8080080070000004,3.044164,0.0474931897543378,1.5785288979999998,17.985015775230977,4.163460854310733,4.163460854310733,2.3,0.2,0.25,0.8
72605,326.362,1.9287575745771092e+30,0.88,5620.0,0.0165,19.57780075,0.1407361767215313,0.191,11.2107006758713,4.444542595792106,4.444542595792106,2.3,0.2,0.25,0.8
72606,1179.01,2.1275985616469148e+30,1.11,5991.0,0.0295,225.582809,0.7419891705717974,0.269,10.104922880369257,12.281078828645544,12.281078828645544,2.3,0.2,0.25,0.8
72607,491.997,1.4515392056095773e+30,0.69,4644.0,0.0247,110.96546,0.4069478262834659,0.243,10.368118529710646,6.9208390511061895,6.9208390511061895,2.3,0.2,0.25,0.8
72608,631.884,1.411771008195616e+30,0.73,4806.0,0.0198,57.29290009,0.2594931441226723,0.213,10.817366166936743,5.8940465094329655,5.8940465094329655,2.3,0.2,0.25,0.8
72609,255.901,1.654595621605262e+30,2.15,5362.0,0.11676907900000001,0.88501,0.0169679152926606,0.603986229,7.933947616001453,4.400576703525031,4.400576703525031,2.3,0.2,0.25,0.8
72610,823.242,1.829337081042207e+30,1.0,5752.0,0.0258,38.715185,0.2178492501832113,0.249,10.31422400420393,6.472095496427689,6.472095496427689,2.3,0.2,0.25,0.8
72611,158.335,2.107714462939934e+30,1.07,5695.0,0.315,14.893291,0.1208003816527583,0.847,10.883266916064589,5.061073733266409,5.061073733266409,2.3,0.2,0.25,0.8
72612,115.716,1.5138427142286462e+30,0.899081,4985.0,0.031525287,19.9706574,0.1315389097379712,0.2806197349999999,9.922889977988063,5.002405120227049,5.002405120227049,2.3,0.2,0.25,0.8
72613,1230.42,1.829337081042207e+30,0.89,5544.0,0.0152,42.1917357,0.2307031042053461,0.182,11.374082116817624,5.901659557944601,5.901659557944601,2.3,0.2,0.25,0.8
72614,180.753,1.3563606524693606e+30,0.9,4391.0,0.09348612000000002,4.36907,0.0460415718002595,0.53057099,8.231437443445143,3.218855241520314,3.218855241520314,2.3,0.2,0.25,0.8
72615,764.889,1.8889893771631484e+30,1.0,5440.0,3.3,1.9000693,0.0295161741095556,1.31,47.66360600856138,2.6019474929587845,2.6019474929587845,2.3,0.2,0.25,0.8
72616,635.722,2.067946265525973e+30,1.24,5660.0,1.29,5.817685,0.0641431793520841,1.083,27.261411884869243,4.35314986759367,4.35314986759367,2.3,0.2,0.25,0.8
72617,32.5686,1.5509596991444798e+30,0.73,4850.0,0.03115,12.46103,0.0968367182648676,0.294,8.932621612314843,3.4730817419984796,3.4730817419984796,2.3,0.2,0.25,0.8
72618,319.036,2.863310213805193e+30,1.41,5889.0,0.356,4.537164,0.0605735532504474,0.841,12.475947937961145,3.985751410996512,3.985751410996512,2.3,0.2,0.25,0.8
72619,807.308,1.6503801926793823e+30,0.74,5288.0,0.0283,19.65640068,0.133968058269963,0.263,10.141226578019356,3.9955598252668474,3.9955598252668474,2.3,0.2,0.25,0.8
72620,356.437,5.379566426953131e+30,2.1504,9219.0,0.071147948,3.5775748,0.0637882447614276,0.45054150099999996,8.687770166535643,4.393799729252658,4.393799729252658,2.3,0.2,0.25,0.8
72621,276.105,2.781785409106573e+30,1.18,6664.0,0.422616067,5.71547,0.069969416663629,1.2347599069999997,6.870629229676697,3.789181225299103,3.789181225299103,2.3,0.2,0.25,0.8
72622,400.069,2.074806279579881e+30,1.21,5973.8,0.27235114200000005,17.624434,0.1344317077301823,0.998779485,6.767145610258553,6.105302655370411,6.105302655370411,2.3,0.2,0.25,0.8
72623,102.609,1.755924988616035e+30,0.8,5558.0,0.017897225,9.7607632,0.0857544994321901,0.19876829599999998,11.228119241594522,3.316821356319512,3.316821356319512,2.3,0.2,0.25,0.8
72624,886.667,1.7299165875073044e+30,0.84,5394.0,0.36221742000000007,41.40831347,0.2236337502964205,1.175,6.502931017061473,6.302758089069801,6.302758089069801,2.3,0.2,0.25,0.8
72625,421.094,1.9963635101808436e+30,1.27,5816.0,1.9347526630000003,9.5537684,0.0882325353912941,1.609789546,18.505583994518897,5.512942181054443,5.512942181054443,2.3,0.2,0.25,0.8
72626,821.496,2.027183863176663e+30,1.64,5878.0,0.96727569,5.4521068,0.0610154326481332,1.371168384,12.752174258126756,5.661018568137279,5.661018568137279,2.3,0.2,0.25,0.8
72627,31.1265,9.401201868660384e+29,0.419457,3482.0,0.022815173000000005,16.0511408,0.097013194967888,0.22961740799999994,10.725799968430398,2.6013778323878873,2.6013778323878873,2.3,0.2,0.25,0.8
72628,19.5711,1.4300643790060385e+30,0.690927,4669.0,0.014172577000000002,15.3365954,0.1082356298069956,0.17459529499999998,11.523895206097256,3.566977247811852,3.566977247811852,2.3,0.2,0.25,0.8
72629,353.826,1.5053588334392744e+30,0.79,4953.0,0.259430526,31.400869,0.1775307284236633,0.969597527,6.839960997668954,5.576935076100297,5.576935076100297,2.3,0.2,0.25,0.8
72630,387.248,1.411771008195616e+30,0.67,4434.0,0.0315,364.758031,0.8890500872617032,0.28,9.95886943238135,10.175884865001773,10.175884865001773,2.3,0.2,0.25,0.8
72631,1052.53,1.7299165875073044e+30,0.93,5573.0,0.029,9.946047,0.0864130478763559,0.267,10.083029146268364,3.914265235997315,3.914265235997315,2.3,0.2,0.25,0.8
72632,215.387,2.681867813103996e+30,2.02087,6530.0,0.1901836,711.7446522,1.724623477545259,0.80209268,7.32722462340516,30.811136345133637,30.811136345133637,2.3,0.2,0.25,0.8
72633,580.119,1.2924664159537332e+30,0.49,4347.0,0.012500000000000002,8.457496,0.0703782106305073,0.162,11.805802981704938,2.1618554878584164,2.1618554878584164,2.3,0.2,0.25,0.8
72634,240.726,2.823542016391232e+30,1.73,6102.0,0.442,7.8457,0.0868606645548999,1.3,6.482628170685161,5.980574871657875,5.980574871657875,2.3,0.2,0.25,0.8
72635,426.474,2.002825842260612e+30,0.96,5829.0,0.104063002,6.3096108,0.0669856621695886,0.564142285,8.104656093950465,3.405043211731686,3.405043211731686,2.3,0.2,0.25,0.8
72636,140.225,9.74320836642045e+29,0.48,3405.0,0.37000000000000005,3.7955202,0.037545002062653,1.024,8.746158796477495,2.095291603404888,2.095291603404888,2.3,0.2,0.25,0.8
72637,221.673,1.7941819945282654e+30,1.03,5632.0,0.344925204,3.7063965,0.0452921038735078,1.1453673,6.517047964545,3.336795302168866,3.336795302168866,2.3,0.2,0.25,0.8
72638,638.972,1.5591784592805616e+30,0.824288,5156.0,0.26289888,2.2284671,0.0307894434422588,0.977431005,6.820748891132597,2.3798122647701194,2.3798122647701194,2.3,0.2,0.25,0.8
72639,1202.47,2.028178068112012e+30,1.02,5812.0,0.012,16.1779561,0.1260245223530444,0.159,11.76528751686206,4.725814970609898,4.725814970609898,2.3,0.2,0.25,0.8
72640,430.46,2.2946249907855503e+30,1.21,6166.4,0.369831586,3.8220419,0.0501803031745959,1.1879759919999997,6.495374849264097,3.606349619346637,3.606349619346637,2.3,0.2,0.25,0.8
72641,365.226,2.106347431153829e+30,1.96,6014.9,0.342002787,4.1394473,0.0514324626814357,1.1398003359999997,6.525106902691968,5.967035124419451,5.967035124419451,2.3,0.2,0.25,0.8
72642,892.418,2.2419321292120525e+30,1.48,6124.0,0.8906284500000001,2.3540163,0.0360450978932282,1.3522638999999999,12.072277306652948,3.776799092945022,3.776799092945022,2.3,0.2,0.25,0.8
72643,251.27,2.0112765842110787e+30,1.5,5846.0,0.10551224800000002,5.80322,0.0634408560201519,0.5686868550000002,8.086713255063442,5.071414425287029,5.071414425287029,2.3,0.2,0.25,0.8
72644,382.261,2.016844131849033e+30,1.49,5857.2,0.138466898,5.3392736,0.060068203190007,0.667698534,7.698403408218198,4.929042044886859,4.929042044886859,2.3,0.2,0.25,0.8
72645,409.766,2.362479477623122e+30,3.1,6221.0,0.303104707,3.4777695,0.0475797646764232,1.064048577,6.635678215749039,8.4703538598253,8.4703538598253,2.3,0.2,0.25,0.8
72646,1575.2,2.2469031538887973e+30,1.08,6249.0,0.0354,29.96870041,0.1966877545938225,0.3,9.749364327285331,6.00997623590694,6.00997623590694,2.3,0.2,0.25,0.8
72647,915.212,1.94864167328409e+30,1.0,5690.0,0.018000000000000002,33.040532,0.2001762798887217,0.20199999999999999,10.934157204457518,5.983486803802061,5.983486803802061,2.3,0.2,0.25,0.8
72648,917.988,1.809174604953329e+30,2.18,5661.0,0.272272141,3.4027288,0.0429019926551668,0.998601056,6.767600469357308,6.4927408589500395,6.4927408589500395,2.3,0.2,0.25,0.8
72649,666.807,1.7405704875945046e+30,1.02,5528.3,1.6993490610000004,8.8759249,0.0802549871854559,1.5517289589999999,17.49308526154583,4.623946195958684,4.623946195958684,2.3,0.2,0.25,0.8
72650,578.796,1.2328141198327916e+30,0.58,4362.0,0.22000000000000003,42.1516418,0.2021371450910631,0.19699999999999998,140.5095283246879,4.443630107145831,4.443630107145831,2.3,0.2,0.25,0.8
72651,508.561,4.236995525552579e+30,1.69485,8389.0,0.7359270480000001,13.5942966,0.1434463738994916,1.314107924,10.56302346084665,6.1544481530022175,6.1544481530022175,2.3,0.2,0.25,0.8
72652,1525.52,1.9287575745771092e+30,0.95,5710.0,0.0131,259.33683,0.7887812804276765,0.16699999999999998,11.642705193357733,11.292503249797312,11.292503249797312,2.3,0.2,0.25,0.8
72653,420.046,1.6702642913863629e+30,0.64,4984.0,0.011700000000000002,13.821375,0.1063571023608158,0.156,11.916595901994784,3.0275103551227245,3.0275103551227245,2.3,0.2,0.25,0.8
72654,786.485,1.9685257719910705e+30,0.95,5600.0,0.751,3.27623,0.043029591302866,1.0999999999999999,15.384029856684304,2.8750219387680906,2.8750219387680906,2.3,0.2,0.25,0.8
72655,514.526,1.703709345411504e+30,1.08,5457.0,0.674504215,4.2618629,0.0488611739244494,1.298958429,9.908540993867346,3.759493568885149,3.759493568885149,2.3,0.2,0.25,0.8
72656,177.331,2.000837432389914e+30,1.02,5825.0,0.02955626,1.37477,0.0242469087161947,0.268543597,10.1586365386041,2.1233867853952315,2.1233867853952315,2.3,0.2,0.25,0.8
72657,99.1596,2.863310213805193e+30,2.69,5375.0,0.17100000000000004,4.7361,0.0623314611522742,1.35,2.325648740972019,7.685217474454544,7.685217474454544,2.3,0.2,0.25,0.8
72658,454.144,1.749800686214285e+30,1.58,5920.0,1.031,2.14363,0.0311817158303978,1.5,11.357734035515453,4.275403403572058,4.275403403572058,2.3,0.2,0.25,0.8
72659,904.702,1.6702642913863629e+30,0.9,5570.0,0.021400000000000002,3.95140004,0.0461565135097875,0.22299999999999998,10.666442453891928,2.809445505270525,2.809445505270525,2.3,0.2,0.25,0.8
72660,939.295,2.5687770017080447e+30,1.86,6387.0,0.768332879,4.2340008,0.0557838524970395,1.322100587,10.89521913208596,5.398696400350287,5.398696400350287,2.3,0.2,0.25,0.8
72661,763.001,3.330984215393375e+30,1.44,7388.0,0.8126428690000002,4.6259138,0.0645290038275925,1.333029323,11.335374435680311,4.017193529929646,4.017193529929646,2.3,0.2,0.25,0.8
72662,568.431,1.4913074030235383e+30,0.71,4779.0,0.0224,9.27358194,0.078491867972824,0.22899999999999998,10.587479953962374,3.0776729620083185,3.0776729620083185,2.3,0.2,0.25,0.8
72663,571.034,1.829337081042207e+30,0.95,5381.0,0.046700000000000005,160.018032,0.5610666568397888,0.353,9.289300608593,9.985178054756311,9.985178054756311,2.3,0.2,0.25,0.8
72664,418.395,1.6503801926793823e+30,0.8,5171.0,0.0182,5.213965,0.0553066482315914,0.203,10.946993483605873,2.749875161168921,2.749875161168921,2.3,0.2,0.25,0.8
72665,475.359,1.9975068458564943e+30,1.49,5818.3,4.372959579,7.06181,0.072144936659182,2.211155554,22.16932234749412,5.966256574705068,5.966256574705068,2.3,0.2,0.25,0.8
72666,618.938,2.023207043435267e+30,1.69,5870.0,0.359972236,3.5000546,0.0453762986480796,1.1712037259999997,6.5045860352066525,4.982401630263581,4.982401630263581,2.3,0.2,0.25,0.8
72667,1947.54,2.0082939694050315e+30,1.02,5797.0,0.0331,425.47785,1.1096414622965618,0.288,9.891418241952843,14.28889308623772,14.28889308623772,2.3,0.2,0.25,0.8
72668,1389.48,1.8492211797491877e+30,0.91,5957.0,0.021400000000000002,18.746477,0.1348176210772764,0.22299999999999998,10.666442453891928,4.606873468342156,4.606873468342156,2.3,0.2,0.25,0.8
72669,1314.64,1.908873475870129e+30,0.94,5656.0,0.012799999999999999,76.957857,0.3493265723734662,0.16499999999999998,11.653533491082062,7.486977958036646,7.486977958036646,2.3,0.2,0.25,0.8
72670,321.733,1.333507195684941e+30,0.9,4304.8,0.316291135,3.494788,0.0394497955645033,1.0908217519999999,6.588628005135858,3.1850413954010435,3.1850413954010435,2.3,0.2,0.25,0.8
72671,436.225,2.5082547762686725e+30,1.49,6338.3,0.417276678,7.6316426,0.0819662331263382,1.232823959,6.805147262218386,5.345847876687382,5.345847876687382,2.3,0.2,0.25,0.8
72672,578.129,1.9889069731657253e+30,1.69,5801.0,0.3012406100000001,11.764904,0.1012424921900977,1.060230211,6.642456445064846,7.425214823642336,7.425214823642336,2.3,0.2,0.25,0.8
72673,551.886,1.789568883628246e+30,2.7,4898.0,13.0,3650.0,4.478673371919858,1.1099999999999999,261.52483823548323,81.40306643367904,81.40306643367904,2.3,0.2,0.25,0.8
72674,927.193,2.1474826603538956e+30,1.43,5807.0,0.0201,8.96855,0.0866819438961439,0.215,10.777913282219531,5.341139353271481,5.341139353271481,2.3,0.2,0.25,0.8
72675,876.044,1.8889893771631484e+30,1.06,6053.0,0.0106,3.289672,0.0425580938967201,0.147,12.158688807773656,2.958298614529959,2.958298614529959,2.3,0.2,0.25,0.8
72676,1223.04,1.869105278456168e+30,0.91,5614.0,0.0184,15.64591713,0.1199359011865935,0.20399999999999996,10.95905320937006,4.313345447181844,4.313345447181844,2.3,0.2,0.25,0.8
72677,139.616,1.8563794552837003e+30,1.01496,5717.0,0.026138472000000003,63.3751398,0.3040422585306222,0.249655064,10.394772386077898,7.702086809326851,7.702086809326851,2.3,0.2,0.25,0.8
72678,108.199,2.1872508577678563e+30,1.34,4962.28,0.08390000000000003,8.24958,0.0824881104073094,0.499,8.35172944706613,4.944220385562649,4.944220385562649,2.3,0.2,0.25,0.8
72679,125.106,1.411771008195616e+30,0.66,4320.0,0.0176,17.96753,0.1197799892548871,0.19899999999999998,11.015952697664831,3.6242128214997593,3.6242128214997593,2.3,0.2,0.25,0.8
72680,410.607,1.6702642913863629e+30,0.76,5100.0,0.053489999999999996,175.06,0.5779056572360691,0.345,11.139096213225946,8.552066020092477,8.552066020092477,2.3,0.2,0.25,0.8
72681,223.757,1.6901483900933434e+30,1.06,5565.0,0.23800000000000002,42.994,0.2275363450945161,0.312,60.60149198022987,7.326728344550981,7.326728344550981,2.3,0.2,0.25,0.8
72682,347.307,2.0773912124117888e+30,1.23369,5979.0,0.098516127,1.1646972,0.0219826745167703,0.546748295,8.1686070063022,2.456662385286128,2.456662385286128,2.3,0.2,0.25,0.8
72683,2097.12,2.2071349564748368e+30,1.16,6068.0,0.023900000000000005,3.70598955,0.0485306775091685,0.238,10.458262401665923,3.2188205134881778,3.2188205134881778,2.3,0.2,0.25,0.8
72684,454.626,1.8492211797491877e+30,0.84,5427.0,0.016200000000000003,13.5225106,0.1084355710685927,0.189,11.241051916620927,3.8064932213626532,3.8064932213626532,2.3,0.2,0.25,0.8
72685,829.985,2.306555450009739e+30,1.37,5855.0,0.0173,40.0306015,0.2406504296721918,0.19699999999999998,11.049158363714092,8.214113666347256,8.214113666347256,2.3,0.2,0.25,0.8
72686,370.284,2.644585128028408e+30,1.52,6700.0,1.4700000000000002,2.7325321,0.0420694301900916,1.597,14.286408034922731,3.9004476589745347,3.9004476589745347,2.3,0.2,0.25,0.8
72687,294.123,4.180555274922205e+30,1.8,8348.0,0.085534962,1.74626,0.0363565785699381,0.502084903,8.410172202956455,3.187845106726388,3.187845106726388,2.3,0.2,0.25,0.8
72688,274.3,1.8889893771631484e+30,1.02,5529.0,0.192,13.156969,0.1072303369021147,0.812,7.217797901278596,4.803728398534402,4.803728398534402,2.3,0.2,0.25,0.8
72689,1215.11,2.2469031538887973e+30,1.22,6161.0,0.0345,24.31575992,0.1711028644273343,0.295,9.82631338037513,6.310334678599592,6.310334678599592,2.3,0.2,0.25,0.8
72690,212.383,2.1297112471345312e+30,1.02,6033.7,0.0325755,3.8174143,0.0489086322135733,0.285317646,9.918577094580414,2.9127107509811654,2.9127107509811654,2.3,0.2,0.25,0.8
72691,695.137,2.45320067797372e+30,1.78,6294.0,0.112575541,0.6204046,0.0152683969919633,0.590836059,7.993290647561663,2.818435759529722,2.818435759529722,2.3,0.2,0.25,0.8
72692,764.591,1.9958664077131684e+30,1.51,5815.0,0.630881483,4.3360232,0.0521039481479732,1.288199199,9.42317547497498,4.864445747586841,4.864445747586841,2.3,0.2,0.25,0.8
72693,405.208,2.470972091193084e+30,1.71404,6308.3,0.092226229,0.6468119,0.0157364594227476,0.526057261,8.260454814417,2.7145968293408544,2.7145968293408544,2.3,0.2,0.25,0.8
72694,757.791,2.107714462939934e+30,1.02,6035.0,0.016,41.6979976,0.2399668899097505,0.188,11.220696910886891,6.413800749453461,6.413800749453461,2.3,0.2,0.25,0.8
72695,414.23,2.6736656223873666e+30,1.27,6519.0,0.206352167,10.5739824,0.1040623984496324,0.84209084,7.212846582815206,4.893056321300853,4.893056321300853,2.3,0.2,0.25,0.8
72696,378.28,1.9998432274545648e+30,1.58,5823.0,0.234728525,2.5016871,0.0361343063220484,0.9113049829999998,7.005738573788332,4.14380857484512,4.14380857484512,2.3,0.2,0.25,0.8
72697,628.105,2.0454772339870848e+30,2.7729599,5914.8,0.925492889,2.0977443,0.0323741962525139,1.36086296,12.38682056354848,6.910327280891218,6.910327280891218,2.3,0.2,0.25,0.8
72698,282.091,2.3463236474237e+30,1.48,6300.0,0.542,3.7521,0.0499401113802083,1.41,6.757353028556329,4.345196569736083,4.345196569736083,2.3,0.2,0.25,0.8
72699,426.798,2.5225464722143148e+30,1.87,6349.8,0.215326518,7.5428086,0.0814830973125608,0.8642917879999998,7.144836446867903,6.448852796614805,6.448852796614805,2.3,0.2,0.25,0.8
72700,868.477,1.6901483900933434e+30,0.79,5100.0,0.028630000000000003,16.738661,0.1213182170112264,0.242,12.11730845915836,3.9921917158185454,3.9921917158185454,2.3,0.2,0.25,0.8
72701,493.992,1.4316551069025968e+30,0.68,5131.0,0.021100000000000004,11.8104,0.0909759231352482,0.221,10.708125569639176,3.239285234218471,3.239285234218471,2.3,0.2,0.25,0.8
72702,774.152,1.749800686214285e+30,0.84,5343.0,0.026600000000000002,10.35533177,0.089106517403125,0.253,10.300448656682144,3.5742344199989935,3.5742344199989935,2.3,0.2,0.25,0.8
72703,462.322,1.829337081042207e+30,0.89,5524.0,0.0308,1.8270823,0.0284494527701857,0.277,9.949625302889308,2.102053910350685,2.102053910350685,2.3,0.2,0.25,0.8
72704,274.18,1.4714233043165578e+30,0.69,4658.0,0.0317,211.0339966,0.6275062997337167,0.281,9.950895599016322,8.58136511756271,8.58136511756271,2.3,0.2,0.25,0.8
72705,130.959,1.6790077272697965e+30,1.02101,5409.22,0.020469888999999998,52.7991894,0.2603363511978115,0.214771776,10.999593056359547,7.51248995659221,7.51248995659221,2.3,0.2,0.25,0.8
72706,191.532,1.9502324011806485e+30,1.26,5776.0,0.24223012600000005,5.34326,0.0594290433373126,0.929353012,6.951560084645198,4.331095507158426,4.331095507158426,2.3,0.2,0.25,0.8
72707,943.444,2.0480621668189925e+30,1.03,5888.0,0.028000000000000008,34.8538276,0.2109042323688635,0.261,10.18808510345086,6.201744618096793,6.201744618096793,2.3,0.2,0.25,0.8
72708,1589.81,1.9287575745771092e+30,0.88,5982.0,0.045500000000000006,12.02289963,0.1016800989601251,0.348,9.312546539873052,3.8446693982921296,3.8446693982921296,2.3,0.2,0.25,0.8
72709,47.2496,9.639811053144152e+29,0.411452,3512.0,0.011787533000000001,3.9307022,0.0382914677541596,0.15628054300000002,11.962684417480189,1.5584830209003888,1.5584830209003888,2.3,0.2,0.25,0.8
72710,713.878,2.7206418055826084e+30,2.78411,6582.0,0.146957891,12.3810081,0.1162769253573339,0.6914110469999999,7.619664155479096,10.818153419258037,10.818153419258037,2.3,0.2,0.25,0.8
72711,1691.88,2.0082939694050315e+30,1.01,5808.0,0.0383,24.54350418,0.1658456449674587,0.314,9.628419975825718,5.476811436588643,5.476811436588643,2.3,0.2,0.25,0.8
72712,1443.09,1.9685257719910705e+30,0.91,5984.0,0.0124,8.98832035,0.0843276493306398,0.162,11.711356557851296,3.509064764657147,3.509064764657147,2.3,0.2,0.25,0.8
72713,963.819,2.8227963626897205e+30,1.48,6719.0,0.286719818,1.2125518,0.0250106970339384,1.0304862039999998,6.692507952928941,2.768495840355969,2.768495840355969,2.3,0.2,0.25,0.8
72714,665.068,1.720769902102093e+30,1.45751,5490.0,0.375747752,13.2852523,0.1046132152066787,1.198040297,6.48887018964095,7.124782713870018,7.124782713870018,2.3,0.2,0.25,0.8
72715,115.834,1.5642157656119368e+30,0.837198,5175.0,0.029001117000000003,2.4589669,0.0329129204377104,0.265109038,10.227775936580548,2.2985556816322723,2.2985556816322723,2.3,0.2,0.25,0.8
72716,108.932,1.5217963537114382e+30,0.793449,5015.0,0.017569807,9.1511255,0.0783190839761063,0.196773396,11.247338774108677,3.3770473244448875,3.3770473244448875,2.3,0.2,0.25,0.8
72717,958.682,2.0092881743403804e+30,1.9,5842.0,0.3628618640000001,6.3259763,0.0671735336671473,1.176119427,6.502105730677867,6.774325728224536,6.774325728224536,2.3,0.2,0.25,0.8
72718,991.618,1.252698218539772e+30,0.61,4687.0,0.0154,10.29672521,0.0794118839888006,0.184,11.274586481944024,2.8957562426966987,2.8957562426966987,2.3,0.2,0.25,0.8
72719,1539.63,2.0082939694050315e+30,1.01,5808.0,0.023599999999999996,21.05358596,0.1497259500900102,0.236,10.502762489893705,5.164835859083722,5.164835859083722,2.3,0.2,0.25,0.8
72720,228.839,1.5708437978514603e+30,0.82,5152.0,0.011600000000000001,13.81513,0.1041721391025119,0.155,11.967684741865977,3.937693240733859,3.937693240733859,2.3,0.2,0.25,0.8
72721,695.78,1.221162037990501e+30,0.75,3901.0,0.046597141,1.1471548,0.0182293644638085,0.348040566,9.534876801240234,1.7668680680594842,1.7668680680594842,2.3,0.2,0.25,0.8
72722,370.536,2.619456598287461e+30,1.84,6446.3,0.11115133200000002,2.22562,0.0365709990416327,0.586369997,8.01284492707028,4.146553865964098,4.146553865964098,2.3,0.2,0.25,0.8
